x,y,z,A,B,C,T,delta_ms
343.937,-383.34,-1227.08,1.57518,0.0291179,-0.702897,1749198212440,8
343.954,-383.345,-1227.08,1.57511,0.0291405,-0.70292,1749198212449,9
343.948,-383.351,-1227.11,1.57514,0.0291289,-0.70295,1749198212458,9
343.87,-383.223,-1226.96,1.57512,0.0290871,-0.703064,1749198212465,7
343.877,-383.223,-1226.97,1.57513,0.0290286,-0.703029,1749198212474,9
343.85,-383.162,-1226.73,1.57522,0.0289628,-0.703136,1749198212482,8
343.865,-383.16,-1226.72,1.5751,0.0290359,-0.703109,1749198212490,8
343.862,-383.151,-1226.75,1.5752,0.0290284,-0.703115,1749198212499,9
343.977,-383.159,-1226.74,1.57505,0.028792,-0.703121,1749198212507,8
343.994,-383.154,-1226.77,1.57509,0.028892,-0.703069,1749198212516,9
343.912,-383.177,-1226.69,1.57522,0.0289059,-0.70308,1749198212525,9
343.907,-383.183,-1226.73,1.5752,0.0288084,-0.703132,1749198212532,7
343.907,-383.175,-1226.77,1.57522,0.0286154,-0.703201,1749198212540,8
343.907,-383.188,-1226.81,1.57507,0.0287021,-0.703275,1749198212549,9
343.982,-383.258,-1227.22,1.57498,0.0287036,-0.703325,1749198212557,8
343.988,-383.271,-1227.28,1.57493,0.02872,-0.703409,1749198212566,9
343.985,-383.241,-1227.36,1.5751,0.0286658,-0.703255,1749198212574,8
343.749,-383.252,-1227.24,1.57509,0.028787,-0.703535,1749198212582,8
343.719,-383.22,-1227.36,1.57513,0.0287498,-0.703328,1749198212591,9
343.613,-383.211,-1227.15,1.57494,0.0288251,-0.703548,1749198212599,8
343.558,-383.193,-1227.25,1.57494,0.0289368,-0.703308,1749198212607,8
343.458,-383.047,-1227.01,1.57511,0.0287866,-0.703317,1749198212615,8
343.372,-383.075,-1227.1,1.57507,0.0288801,-0.703465,1749198212623,8
343.313,-383.072,-1227.22,1.57523,0.0288024,-0.703279,1749198212632,9
343.403,-383.148,-1227.65,1.57497,0.0290102,-0.703394,1749198212640,8
343.01,-383.218,-1228.72,1.57517,0.0289855,-0.703458,1749198212665,25
342.69,-383.17,-1230.21,1.57486,0.0288476,-0.703583,1749198212698,33
342.565,-383.156,-1230.52,1.57503,0.0287066,-0.703385,1749198212732,34
342.419,-383.134,-1230.78,1.57496,0.0288364,-0.703678,1749198212741,9
342.252,-383.135,-1231.27,1.57485,0.0289617,-0.703453,1749198212748,7
342.117,-383.133,-1231.73,1.57498,0.0287523,-0.703375,1749198212757,9
341.882,-383.035,-1232.03,1.57512,0.0287426,-0.703264,1749198212765,8
341.701,-383.041,-1232.58,1.57492,0.0288805,-0.703174,1749198212774,9
