x,y,z,A,B,C
912.588,-70.5269,746.714,3.13989,0.000449002,-3.1384
912.792,-70.0852,746.612,3.13991,0.000373258,-3.13835
912.97,-69.6323,746.501,3.13994,0.000333549,-3.13832
913.103,-69.2903,746.421,3.13995,0.000298074,-3.13825
913.142,-69.081,746.38,3.13999,0.000337321,-3.13824
913.189,-68.9312,746.363,3.14006,0.000363248,-3.13825
913.223,-68.7969,746.347,3.14013,0.000378365,-3.13827
913.184,-68.8347,746.358,3.14018,0.000381662,-3.13828
913.14,-68.9205,746.386,3.14023,0.000424487,-3.13829
913.096,-69.0265,746.416,3.14026,0.000449213,-3.13832
913.029,-69.1675,746.455,3.14027,0.000453728,-3.13837
912.936,-69.3639,746.505,3.14027,0.000486147,-3.13842
912.856,-69.54,746.549,3.14029,0.000500087,-3.13844
912.787,-69.7232,746.581,3.14028,0.000519115,-3.13846
912.735,-69.8791,746.607,3.14029,0.000537328,-3.13849
912.67,-70.081,746.642,3.14028,0.00056233,-3.13851
912.623,-70.2467,746.667,3.14025,0.000551539,-3.13855
912.544,-70.4309,746.703,3.14025,0.000503252,-3.13856
912.505,-70.5404,746.726,3.14024,0.000474534,-3.13855
912.504,-70.5689,746.729,3.14023,0.000451744,-3.13855
912.517,-70.521,746.726,3.14021,0.000444574,-3.13852
912.527,-70.4819,746.726,3.14023,0.000408084,-3.13852
912.578,-70.3812,746.704,3.14022,0.000392313,-3.13849
912.644,-70.2323,746.68,3.14021,0.000408827,-3.13845
912.699,-70.0959,746.657,3.14017,0.000404488,-3.13843
912.732,-69.9572,746.639,3.14017,0.000355904,-3.13837
912.718,-69.9397,746.634,3.14018,0.000356165,-3.13837
912.686,-69.9995,746.632,3.14019,0.000333847,-3.13836
912.649,-70.0643,746.627,3.1402,0.000336774,-3.13836
912.623,-70.1086,746.637,3.14021,0.000298123,-3.13837
912.627,-70.1195,746.64,3.14023,0.000289527,-3.13839
912.629,-70.1349,746.643,3.14024,0.000276466,-3.13842
912.621,-70.1657,746.65,3.14023,0.000276271,-3.13846
912.615,-70.1999,746.658,3.14023,0.000277862,-3.13846
912.635,-70.1538,746.633,3.14026,0.000307004,-3.1385
912.651,-70.1236,746.61,3.14027,0.000331216,-3.13852
912.664,-70.0344,746.58,3.14027,0.000352193,-3.13852
912.667,-69.9797,746.556,3.14025,0.000369848,-3.13852
912.663,-69.9252,746.534,3.14024,0.000353652,-3.13854
912.632,-69.9552,746.535,3.14024,0.000357104,-3.13855
912.615,-69.9623,746.531,3.14023,0.000359736,-3.13857
912.601,-69.9634,746.526,3.14025,0.000372318,-3.13856
912.592,-69.9688,746.525,3.14025,0.000376532,-3.13857
912.589,-69.9599,746.518,3.14027,0.000372871,-3.13856
912.596,-69.9237,746.525,3.14027,0.000342566,-3.13854
912.613,-69.8857,746.54,3.14029,0.000338531,-3.13852
912.561,-70.0317,746.607,3.14033,0.000309497,-3.1385
912.53,-70.1731,746.676,3.14037,0.000308146,-3.13853
912.5,-70.3271,746.742,3.14039,0.000322848,-3.13858
912.489,-70.4463,746.803,3.14041,0.000338626,-3.1386
912.492,-70.5218,746.851,3.14041,0.000344456,-3.1386
912.445,-70.6972,746.871,3.14042,0.000395911,-3.13862
912.392,-70.8574,746.855,3.14041,0.000420781,-3.13861
912.329,-70.9431,746.804,3.14042,0.000264846,-3.13862
912.158,-71.0108,746.412,3.14043,-0.000271169,-3.13861
912.056,-70.9854,746.061,3.14041,-0.00057875,-3.13861
912.114,-70.9696,745.518,3.14029,-0.00027157,-3.13864
912.162,-70.9641,745.009,3.14016,2.72175e-05,-3.13876
912.044,-70.8963,744.387,3.14022,-0.000285543,-3.13871
912.082,-70.7812,743.833,3.14018,-0.000267945,-3.13873
912.154,-70.7183,743.011,3.14015,-0.000140759,-3.13871
912.259,-70.6589,742.314,3.14016,0.000123474,-3.13875
912.277,-70.577,741.7,3.14019,0.000145242,-3.13878
912.38,-70.544,739.578,3.14022,0.000341296,-3.13877
912.479,-70.574,736.876,3.14023,0.000532976,-3.13879
912.588,-70.6312,733.212,3.14025,0.000708207,-3.13873
912.706,-70.7184,729.75,3.14025,0.0010834,-3.1388
912.789,-70.7461,726.938,3.14028,0.00122349,-3.1388
912.973,-70.8259,724.162,3.14022,0.00158054,-3.13881
912.96,-70.843,722.025,3.14017,0.00159646,-3.13885
912.913,-70.8564,720.288,3.14014,0.00158576,-3.13883
912.798,-70.9613,718.152,3.14013,0.00163777,-3.13899
912.68,-71.0563,716.765,3.14013,0.00163873,-3.13913
912.627,-71.1578,712.852,3.14023,0.00149393,-3.13919
912.613,-71.2397,709.913,3.14023,0.00136206,-3.13922
912.56,-71.2311,707.746,3.14022,0.00101683,-3.13914
912.599,-71.2465,706.108,3.14015,0.00102178,-3.13911
912.708,-71.2353,705.107,3.1401,0.00120165,-3.13909
912.816,-71.2551,704.472,3.14009,0.00145096,-3.13906
912.915,-71.2784,704.092,3.14003,0.00153137,-3.13895
912.906,-71.2997,703.807,3.13999,0.00133082,-3.13875
913.007,-71.3623,703.403,3.13986,0.00137435,-3.13861
913.044,-71.4635,703.184,3.13979,0.00145614,-3.13854
913.055,-71.548,702.999,3.13972,0.00151639,-3.13849
912.904,-71.4498,702.675,3.13971,0.00138518,-3.13845
912.784,-71.3525,702.057,3.13979,0.00124414,-3.1385
912.717,-71.327,701.583,3.13966,0.00151834,-3.13847
912.608,-71.2811,701.091,3.13958,0.00168203,-3.13842
912.46,-71.1733,700.865,3.13974,0.00168297,-3.13852
912.382,-71.0409,700.618,3.13987,0.00138328,-3.13863
912.502,-71.0177,700.175,3.13975,0.00176822,-3.13866
912.605,-70.9894,699.657,3.13975,0.00210931,-3.13881
912.683,-70.8697,698.859,3.13981,0.00227089,-3.13891
912.814,-70.754,697.743,3.13993,0.00230377,-3.13911
912.924,-70.6592,696.63,3.13998,0.00221794,-3.13909
913.019,-70.5879,695.208,3.14004,0.00209298,-3.13916
913.152,-70.5079,694.567,3.13995,0.00226498,-3.13913
913.203,-70.4297,693.85,3.13989,0.00238488,-3.13912
913.228,-70.4261,693.062,3.13975,0.0024304,-3.13898
913.081,-70.416,692.382,3.13987,0.00196158,-3.13897
913.024,-70.4471,691.691,3.13989,0.00184015,-3.13894
912.975,-70.4428,690.979,3.13983,0.00194563,-3.13888
912.867,-70.4292,690.276,3.13981,0.00190164,-3.13881
912.8,-70.4201,689.583,3.1398,0.00177781,-3.13867
912.717,-70.4329,688.972,3.13968,0.00180611,-3.13859
912.628,-70.3904,688.331,3.13966,0.00177666,-3.1384
912.661,-70.3767,687.662,3.13974,0.00176009,-3.13838
912.727,-70.4071,686.573,3.13982,0.00185437,-3.13835
912.685,-70.4564,685.473,3.13982,0.00174367,-3.13832
912.656,-70.5191,684.603,3.13988,0.00160873,-3.13833
912.672,-70.5534,683.399,3.14001,0.00133927,-3.13837
912.786,-70.6565,681.93,3.13992,0.00159768,-3.13844
912.808,-70.657,680.754,3.13992,0.001576,-3.13846
912.768,-70.6131,679.225,3.13997,0.00146983,-3.13848
912.806,-70.5768,677.914,3.14003,0.00126649,-3.13861
912.886,-70.4949,676.766,3.14005,0.00125707,-3.13862
912.965,-70.4567,675.423,3.13996,0.00146731,-3.1386
912.896,-70.472,674.426,3.14001,0.0011138,-3.13859
912.837,-70.4545,673.468,3.14014,0.000936032,-3.13859
912.842,-70.5971,672.4,3.14008,0.00106847,-3.13855
912.745,-70.6234,671.607,3.14012,0.000949561,-3.13861
912.649,-70.7261,670.843,3.14018,0.000922558,-3.13874
912.576,-70.7883,670.038,3.14017,0.00109724,-3.13874
912.405,-70.9096,669.299,3.14024,0.000927041,-3.13862
912.249,-71.1285,668.074,3.14033,0.000891945,-3.13855
912.128,-71.3066,667.113,3.14041,0.000893752,-3.13857
912.03,-71.3835,666.036,3.14044,0.00100925,-3.13867
912.069,-71.5543,664.546,3.14038,0.00122389,-3.13861
912.029,-71.7651,662.885,3.1405,0.000912089,-3.13873
911.963,-71.9217,661.542,3.14057,0.000612811,-3.13881
912.053,-72.0549,660.618,3.14051,0.00074907,-3.13877
912.255,-72.0309,659.769,3.14042,0.00103899,-3.13867
912.407,-71.9694,658.897,3.1404,0.00110198,-3.13865
912.518,-71.9487,658.16,3.14034,0.00113697,-3.13853
912.611,-71.8796,657.57,3.14036,0.00105921,-3.13857
912.693,-71.8493,656.98,3.14033,0.00102673,-3.13837
912.79,-71.8488,656.577,3.14035,0.00105923,-3.13854
912.919,-71.8574,656.149,3.14032,0.00133545,-3.13834
912.999,-71.9405,655.511,3.14029,0.00146814,-3.13857
912.788,-71.9533,654.881,3.14028,0.00103966,-3.13858
912.581,-71.9295,654.381,3.14038,0.000745945,-3.13871
912.597,-71.9656,653.863,3.14022,0.00100788,-3.13873
912.471,-71.8529,653.377,3.14017,0.000914364,-3.13872
912.348,-71.8835,652.505,3.14012,0.000964581,-3.13867
912.234,-71.865,651.116,3.14009,0.00105372,-3.13856
912.132,-71.893,649.772,3.14007,0.00114035,-3.13845
912.081,-71.9096,648.6,3.14006,0.00142354,-3.13861
911.971,-71.9058,647.092,3.14017,0.00122361,-3.13867
911.914,-71.903,645.779,3.14018,0.00107841,-3.13856
911.913,-71.881,644.699,3.14023,0.00101118,-3.13865
911.853,-71.8249,643.836,3.14036,0.000660881,-3.13856
911.857,-71.7937,643.169,3.14039,0.000456053,-3.13863
911.992,-71.8526,642.599,3.1404,0.000629025,-3.13848
912.123,-71.9572,642.024,3.14038,0.000839485,-3.13867
912.14,-71.9667,641.472,3.14043,0.000725349,-3.13854
912.098,-72.0263,640.95,3.1405,0.000393058,-3.13859
912.225,-71.9855,640.363,3.14045,0.000290165,-3.13849
912.413,-72.0191,639.837,3.14034,0.000507547,-3.13844
912.583,-71.9374,639.28,3.14026,0.00074894,-3.13858
912.702,-71.8823,638.717,3.14016,0.000891095,-3.13852
912.758,-71.8037,638.114,3.14011,0.000905576,-3.13845
912.818,-71.8202,637.478,3.14002,0.000995023,-3.13843
912.876,-71.8261,636.875,3.14005,0.000952436,-3.13855
912.93,-71.8458,636.192,3.14005,0.000962536,-3.13857
912.969,-71.7991,635.408,3.13993,0.0013245,-3.13865
912.955,-71.8186,634.512,3.13988,0.00151066,-3.13861
912.872,-71.7485,633.623,3.13992,0.00131434,-3.13868
912.79,-71.7312,632.902,3.13993,0.0012312,-3.13865
912.683,-71.6848,632.198,3.13992,0.00132923,-3.13874
912.541,-71.6427,631.4,3.13992,0.00128152,-3.13853
912.413,-71.635,630.818,3.14003,0.00111581,-3.13857
912.317,-71.6533,630.251,3.14009,0.00103151,-3.13841
912.299,-71.7257,629.641,3.14007,0.00127436,-3.1385
