x,y,z,A,B,C,button,T,delta_ms
766.788,145.703,1075,-0.764024,1.24873,2.53278,0,1754044117504,4
766.79,145.707,1075,-0.764009,1.24873,2.53277,0,1754044117508,4
766.79,145.709,1075,-0.764002,1.24874,2.53277,0,1754044117512,4
766.789,145.71,1074.99,-0.763995,1.24874,2.53277,0,1754044117516,4
766.788,145.71,1074.99,-0.763988,1.24875,2.53276,0,1754044117520,4
766.791,145.715,1074.99,-0.763989,1.24877,2.53276,0,1754044117524,4
766.798,145.723,1074.99,-0.763994,1.24878,2.53276,0,1754044117528,4
766.805,145.731,1074.99,-0.763999,1.24879,2.53276,0,1754044117532,4
766.813,145.74,1074.99,-0.764005,1.24881,2.53276,0,1754044117536,4
766.816,145.746,1074.99,-0.764016,1.24883,2.53277,0,1754044117540,4
766.815,145.747,1074.99,-0.764034,1.24884,2.53278,0,1754044117544,4
766.815,145.748,1074.99,-0.764053,1.24884,2.53279,0,1754044117548,4
766.81,145.749,1075,-0.76406,1.24885,2.5328,0,1754044117552,4
766.804,145.752,1075,-0.764053,1.24885,2.53279,0,1754044117556,4
766.797,145.758,1075.01,-0.764044,1.24884,2.53278,0,1754044117560,4
766.79,145.763,1075.01,-0.764037,1.24884,2.53277,0,1754044117564,4
766.782,145.769,1075.02,-0.764036,1.24883,2.53277,0,1754044117568,4
766.773,145.775,1075.03,-0.764045,1.24883,2.53278,0,1754044117572,4
766.766,145.791,1075.04,-0.76403,1.24882,2.53275,0,1754044117576,4
766.762,145.817,1075.07,-0.763991,1.24882,2.5327,0,1754044117580,4
766.757,145.842,1075.09,-0.763958,1.24881,2.53265,0,1754044117584,4
766.752,145.868,1075.12,-0.763928,1.24881,2.53259,0,1754044117588,4
766.747,145.895,1075.15,-0.763899,1.2488,2.53255,0,1754044117592,4
766.745,145.923,1075.17,-0.763883,1.2488,2.53252,0,1754044117596,4
766.751,145.948,1075.19,-0.763881,1.24881,2.5325,0,1754044117600,4
766.763,145.972,1075.2,-0.763879,1.24882,2.53249,0,1754044117604,4
766.777,145.995,1075.21,-0.763872,1.24883,2.53247,0,1754044117608,4
766.792,146.02,1075.22,-0.763854,1.24885,2.53244,0,1754044117612,4
766.806,146.042,1075.23,-0.76382,1.24885,2.53238,0,1754044117616,4
766.817,146.053,1075.22,-0.763803,1.24885,2.53236,0,1754044117620,4
766.825,146.054,1075.21,-0.763812,1.24885,2.53236,0,1754044117624,4
766.833,146.056,1075.2,-0.763816,1.24885,2.53236,0,1754044117628,4
766.842,146.057,1075.18,-0.763807,1.24885,2.53236,0,1754044117632,4
766.852,146.059,1075.17,-0.763787,1.24885,2.53233,0,1754044117636,4
766.858,146.056,1075.15,-0.763759,1.24885,2.5323,0,1754044117640,4
766.857,146.051,1075.14,-0.763727,1.24884,2.53227,0,1754044117644,4
766.849,146.048,1075.14,-0.763689,1.24883,2.53223,0,1754044117648,4
766.841,146.045,1075.14,-0.763649,1.24881,2.53219,0,1754044117652,4
766.834,146.042,1075.14,-0.763616,1.24879,2.53216,0,1754044117656,4
