x,y,z,A,B,C,button,T,delta_ms
88.0633,-345.603,-505.245,-0.943256,-1.27505,-0.816703,0,1754044117828,8
88.0728,-345.631,-505.276,-0.943333,-1.27505,-0.81683,0,1754044117836,8
88.0741,-345.617,-505.268,-0.94338,-1.27502,-0.816827,0,1754044117844,8
88.0716,-345.606,-505.258,-0.943256,-1.27505,-0.816686,0,1754044117852,8
88.1116,-345.637,-505.283,-0.943104,-1.275,-0.816485,0,1754044117860,8
88.1149,-345.623,-505.273,-0.943246,-1.27501,-0.81659,0,1754044117868,8
88.0848,-345.459,-505.053,-0.943023,-1.27508,-0.816438,0,1754044117876,8
88.0906,-345.448,-505.029,-0.943107,-1.27506,-0.816538,0,1754044117884,8
88.0951,-345.436,-505.009,-0.942868,-1.27503,-0.816337,0,1754044117892,8
88.0247,-345.462,-505.052,-0.94299,-1.27513,-0.816401,0,1754044117900,8
88.0134,-345.443,-505.032,-0.943154,-1.27513,-0.81662,0,1754044117908,8
88.0416,-345.381,-504.933,-0.942937,-1.27517,-0.816425,0,1754044117916,8
88.0416,-345.37,-504.906,-0.942736,-1.27516,-0.816247,0,1754044117924,8
88.0367,-345.359,-504.881,-0.942964,-1.27515,-0.81646,0,1754044117932,8
88.049,-345.427,-505.012,-0.94282,-1.27517,-0.816212,0,1754044117940,8
88.0407,-345.419,-504.988,-0.94298,-1.27512,-0.816419,0,1754044117948,8
88.0469,-345.543,-505.144,-0.942638,-1.27508,-0.816092,0,1754044117956,8
88.0403,-345.53,-505.131,-0.942671,-1.27507,-0.816118,0,1754044117964,8
88.0356,-345.515,-505.116,-0.942863,-1.27502,-0.816314,0,1754044117972,8
88.0715,-345.526,-505.142,-0.942942,-1.275,-0.816362,0,1754044117980,8
88.0691,-345.518,-505.124,-0.942785,-1.27495,-0.816198,0,1754044117988,8
88.0707,-345.505,-505.108,-0.94279,-1.275,-0.816195,0,1754044117996,8
