x,y,z,A,B,C,button,T,delta_ms
766.825,145.82,1075,-0.76416,1.24888,2.53315,0,1754044117424,4
766.828,145.821,1075,-0.764197,1.24888,2.53317,0,1754044117428,4
766.827,145.826,1075,-0.764147,1.24885,2.53308,0,1754044117432,4
766.826,145.832,1075,-0.764096,1.24883,2.53299,0,1754044117436,4
766.829,145.834,1075,-0.764052,1.24884,2.53293,0,1754044117440,4
766.831,145.837,1075,-0.764008,1.24884,2.53287,0,1754044117444,4
766.834,145.843,1075,-0.764088,1.24884,2.53296,0,1754044117448,4
766.837,145.848,1075.01,-0.764169,1.24885,2.53304,0,1754044117452,4
766.826,145.783,1075,-0.764165,1.24883,2.53299,0,1754044117456,4
766.815,145.718,1075,-0.764161,1.24881,2.53294,0,1754044117460,4
766.815,145.72,1075.01,-0.764104,1.24878,2.53285,0,1754044117464,4
766.816,145.721,1075.01,-0.764046,1.24876,2.53276,0,1754044117468,4
766.816,145.723,1075.02,-0.764082,1.24874,2.5328,0,1754044117472,4
766.816,145.724,1075.02,-0.764118,1.24871,2.53283,0,1754044117476,4
766.777,145.686,1075,-0.764067,1.24871,2.53283,0,1754044117480,4
766.737,145.648,1074.98,-0.764015,1.24872,2.53282,0,1754044117484,4
766.736,145.648,1074.98,-0.764016,1.24869,2.53281,0,1754044117488,4
766.735,145.648,1074.99,-0.764018,1.24867,2.53279,0,1754044117492,4
766.778,145.702,1074.99,-0.763964,1.24872,2.53274,0,1754044117496,4
766.821,145.757,1074.99,-0.763909,1.24878,2.53269,0,1754044117500,4
766.825,145.758,1074.99,-0.763923,1.24878,2.5327,0,1754044117504,4
766.829,145.76,1075,-0.763937,1.24878,2.53271,0,1754044117508,4
766.817,145.744,1074.99,-0.763971,1.2488,2.53274,0,1754044117512,4
766.805,145.728,1074.98,-0.764005,1.24881,2.53277,0,1754044117516,4
766.808,145.732,1074.98,-0.764041,1.24883,2.53278,0,1754044117520,4
766.811,145.735,1074.99,-0.764077,1.24885,2.53279,0,1754044117524,4
766.814,145.738,1074.99,-0.764074,1.24885,2.53281,0,1754044117528,4
766.816,145.74,1075,-0.764072,1.24885,2.53283,0,1754044117532,4
766.815,145.75,1075,-0.764078,1.24887,2.53282,0,1754044117536,4
766.814,145.76,1075,-0.764085,1.2489,2.53281,0,1754044117540,4
766.815,145.766,1075.01,-0.764108,1.24888,2.53283,0,1754044117544,4
766.816,145.772,1075.02,-0.764131,1.24885,2.53285,0,1754044117548,4
766.782,145.776,1075.02,-0.764015,1.24882,2.53275,0,1754044117552,4
766.748,145.78,1075.03,-0.763899,1.2488,2.53265,0,1754044117556,4
766.733,145.786,1075.04,-0.763909,1.24878,2.53264,0,1754044117560,4
766.726,145.793,1075.05,-0.763961,1.24875,2.53267,0,1754044117564,4
766.72,145.799,1075.06,-0.764064,1.24878,2.53278,0,1754044117568,4
766.715,145.806,1075.06,-0.764168,1.2488,2.5329,0,1754044117572,4
766.742,145.917,1075.17,-0.76391,1.24881,2.53256,0,1754044117576,4
766.768,146.028,1075.28,-0.763653,1.24881,2.53221,0,1754044117580,4
766.765,146.041,1075.29,-0.763716,1.24882,2.53224,0,1754044117584,4
766.761,146.053,1075.3,-0.763779,1.24884,2.53228,0,1754044117588,4
766.758,146.066,1075.31,-0.763812,1.24882,2.53235,0,1754044117592,4
766.755,146.079,1075.33,-0.763844,1.24881,2.53243,0,1754044117596,4
766.814,146.061,1075.24,-0.763869,1.24885,2.53245,0,1754044117600,4
766.873,146.043,1075.15,-0.763894,1.2489,2.53248,0,1754044117604,4
766.877,146.056,1075.15,-0.763881,1.24892,2.53245,0,1754044117608,4
766.881,146.07,1075.16,-0.763868,1.24893,2.53243,0,1754044117612,4
766.87,146.051,1075.14,-0.763796,1.24887,2.53234,0,1754044117616,4
766.86,146.031,1075.12,-0.763723,1.2488,2.53225,0,1754044117620,4
766.859,146.044,1075.13,-0.763745,1.24879,2.53226,0,1754044117624,4
