x,y,z,A,B,C,T,delta_ms
1071.71,35.9013,575.648,-2.97335,0.0610387,-2.35712,1749200681855,4
1071.87,35.5423,575.483,-2.97398,0.0611765,-2.35727,1749200681859,4
1072.04,35.1676,575.307,-2.97463,0.0613412,-2.35745,1749200681863,4
1072.21,34.8013,575.132,-2.97525,0.0615166,-2.35763,1749200681867,4
1072.38,34.4454,574.959,-2.97585,0.0617041,-2.35783,1749200681871,4
1072.55,34.0982,574.786,-2.97642,0.0619078,-2.35803,1749200681875,4
1072.73,33.7478,574.61,-2.97698,0.0621366,-2.35825,1749200681879,4
1072.91,33.39,574.429,-2.97754,0.0623822,-2.35847,1749200681883,4
1073.1,33.0256,574.246,-2.97811,0.0626389,-2.35871,1749200681887,4
1073.29,32.6578,574.061,-2.97867,0.0629054,-2.35895,1749200681891,4
1073.49,32.2963,573.878,-2.97922,0.0631773,-2.3592,1749200681895,4
1073.67,31.9409,573.697,-2.97974,0.0634547,-2.35945,1749200681899,4
1073.87,31.5746,573.508,-2.98027,0.0637478,-2.35974,1749200681903,4
1074.09,31.1901,573.307,-2.98079,0.0640593,-2.36005,1749200681907,4
1074.3,30.8119,573.109,-2.9813,0.0643665,-2.36038,1749200681911,4
1074.51,30.4241,572.908,-2.98181,0.0646694,-2.36072,1749200681915,4
1074.73,30.0227,572.706,-2.98233,0.0649694,-2.36107,1749200681919,4
1074.94,29.6115,572.505,-2.98286,0.0652646,-2.36144,1749200681923,4
1075.15,29.1888,572.297,-2.98341,0.0655519,-2.36183,1749200681927,4
1075.37,28.7546,572.084,-2.98397,0.0658312,-2.36223,1749200681931,4
1075.58,28.3293,571.876,-2.98451,0.0660922,-2.36262,1749200681935,4
1075.78,27.9197,571.676,-2.98502,0.0663313,-2.363,1749200681939,4
1075.97,27.5179,571.48,-2.98552,0.0665539,-2.36338,1749200681943,4
1076.18,27.0887,571.269,-2.98607,0.0667805,-2.36375,1749200681947,4
1076.4,26.6347,571.045,-2.98666,0.0670156,-2.36412,1749200681951,4
1076.62,26.166,570.815,-2.98728,0.0672593,-2.36447,1749200681955,4
1076.84,25.6947,570.583,-2.98791,0.0675058,-2.36481,1749200681959,4
1077.06,25.2208,570.347,-2.98856,0.0677559,-2.36515,1749200681963,4
1077.29,24.7398,570.107,-2.98922,0.0680135,-2.36547,1749200681967,4
1077.53,24.2497,569.862,-2.98989,0.0682793,-2.3658,1749200681971,4
1077.76,23.7524,569.613,-2.99058,0.0685506,-2.36611,1749200681975,4
1078,23.2496,569.361,-2.99127,0.0688245,-2.36643,1749200681979,4
1078.24,22.7576,569.116,-2.99195,0.0690914,-2.36673,1749200681983,4
1078.46,22.2806,568.883,-2.99261,0.0693511,-2.36702,1749200681987,4
1078.69,21.7885,568.643,-2.99329,0.0696254,-2.36732,1749200681991,4
1078.93,21.2802,568.395,-2.99399,0.0699109,-2.36762,1749200681995,4
1079.17,20.7611,568.137,-2.99472,0.0702043,-2.36792,1749200681999,4
1079.43,20.2344,567.867,-2.99547,0.0704992,-2.36821,1749200682003,4
1079.69,19.7123,567.595,-2.99621,0.0707936,-2.3685,1749200682007,4
1079.95,19.1916,567.323,-2.99696,0.0710877,-2.36877,1749200682011,4
1080.21,18.6649,567.048,-2.99773,0.0713834,-2.36903,1749200682015,4
1080.48,18.1298,566.768,-2.99852,0.0716836,-2.36929,1749200682019,4
1080.75,17.5863,566.486,-2.99932,0.0719895,-2.36954,1749200682023,4
1081.01,17.0426,566.205,-3.00011,0.0723029,-2.3698,1749200682027,4
1081.28,16.4962,565.923,-3.00091,0.0726196,-2.37007,1749200682031,4
1081.55,15.9467,565.638,-3.00171,0.0729394,-2.37035,1749200682035,4
1081.83,15.3939,565.353,-3.00252,0.0732593,-2.37063,1749200682039,4
1082.1,14.8337,565.065,-3.00332,0.0735889,-2.37092,1749200682043,4
1082.38,14.2668,564.774,-3.00414,0.0739309,-2.37121,1749200682047,4
1082.67,13.6998,564.483,-3.00495,0.0742788,-2.37152,1749200682051,4
1082.95,13.1323,564.191,-3.00576,0.0746335,-2.37182,1749200682055,4
1083.24,12.5621,563.895,-3.00657,0.0750046,-2.37213,1749200682059,4
1083.53,11.9904,563.595,-3.00738,0.0753935,-2.37245,1749200682063,4
1083.83,11.4201,563.293,-3.00818,0.0757957,-2.37276,1749200682067,4
1084.13,10.8518,562.989,-3.00898,0.0762104,-2.37307,1749200682071,4
1084.44,10.2905,562.684,-3.00976,0.0766362,-2.37338,1749200682075,4
1084.74,9.73946,562.38,-3.01053,0.0770707,-2.37368,1749200682079,4
1085.05,9.19348,562.078,-3.01129,0.0775196,-2.37399,1749200682083,4
1085.35,8.64843,561.781,-3.01203,0.0779809,-2.37429,1749200682087,4
1085.66,8.10584,561.488,-3.01275,0.0784548,-2.37461,1749200682091,4
1085.97,7.56071,561.195,-3.01347,0.0789425,-2.37493,1749200682095,4
1086.29,7.01474,560.902,-3.01419,0.0794405,-2.37525,1749200682099,4
1086.61,6.47306,560.607,-3.01491,0.0799451,-2.37558,1749200682103,4
1086.94,5.93721,560.315,-3.01562,0.0804466,-2.37591,1749200682107,4
1087.26,5.40266,560.027,-3.01632,0.0809338,-2.37624,1749200682111,4
1087.57,4.86376,559.74,-3.01703,0.0814038,-2.37658,1749200682115,4
1087.89,4.32422,559.453,-3.01773,0.0818584,-2.37693,1749200682119,4
1088.21,3.78824,559.167,-3.01844,0.0822871,-2.37729,1749200682123,4
1088.52,3.25266,558.883,-3.01914,0.0826925,-2.37765,1749200682127,4
1088.84,2.7131,558.599,-3.01984,0.0830805,-2.37802,1749200682131,4
1089.14,2.17048,558.317,-3.02053,0.0834523,-2.37841,1749200682135,4
1089.45,1.62499,558.038,-3.0212,0.0838013,-2.3788,1749200682139,4
1089.74,1.08184,557.762,-3.02187,0.0841228,-2.37919,1749200682143,4
1090.03,0.540937,557.489,-3.02253,0.0844188,-2.37957,1749200682147,4
1090.32,0.00111119,557.218,-3.02318,0.0846923,-2.37996,1749200682151,4
1090.61,-0.542106,556.948,-3.02382,0.0849482,-2.38036,1749200682155,4
1090.89,-1.08847,556.677,-3.02445,0.0851961,-2.38076,1749200682159,4
1091.17,-1.63478,556.403,-3.02508,0.0854382,-2.38116,1749200682163,4
1091.46,-2.17951,556.125,-3.0257,0.0856793,-2.38155,1749200682167,4
1091.75,-2.72469,555.844,-3.02631,0.0859222,-2.38195,1749200682171,4
1092.04,-3.26601,555.563,-3.02691,0.0861636,-2.38233,1749200682175,4
1092.32,-3.80584,555.282,-3.02749,0.0864031,-2.38272,1749200682179,4
1092.61,-4.35016,555.001,-3.02807,0.0866466,-2.38309,1749200682183,4
1092.9,-4.89828,554.719,-3.02864,0.0869015,-2.38346,1749200682187,4
1093.19,-5.44404,554.436,-3.02922,0.0871765,-2.38383,1749200682191,4
1093.49,-5.98575,554.153,-3.02978,0.0874694,-2.3842,1749200682195,4
1093.78,-6.52802,553.873,-3.03034,0.0877786,-2.38456,1749200682199,4
1094.08,-7.07351,553.594,-3.03089,0.0881039,-2.38491,1749200682203,4
1094.37,-7.61766,553.318,-3.03145,0.0884391,-2.38526,1749200682207,4
1094.67,-8.16048,553.044,-3.03201,0.0887838,-2.38561,1749200682211,4
1094.96,-8.70241,552.771,-3.03259,0.0891378,-2.38594,1749200682215,4
1095.27,-9.23763,552.5,-3.03317,0.0894993,-2.38627,1749200682219,4
1095.57,-9.7713,552.229,-3.03376,0.0898706,-2.3866,1749200682223,4
1095.88,-10.3057,551.96,-3.03434,0.0902468,-2.38692,1749200682227,4
1096.18,-10.8397,551.693,-3.03493,0.0906272,-2.38726,1749200682231,4
1096.49,-11.3735,551.428,-3.03551,0.0910167,-2.3876,1749200682235,4
1096.79,-11.9117,551.168,-3.03608,0.0914124,-2.38795,1749200682239,4
1097.1,-12.4492,550.912,-3.03663,0.0918122,-2.38831,1749200682243,4
1097.42,-12.9823,550.66,-3.03716,0.0922129,-2.38869,1749200682247,4
1097.73,-13.5104,550.411,-3.03768,0.0926137,-2.38908,1749200682251,4
1098.03,-14.0341,550.166,-3.03819,0.0930167,-2.38949,1749200682255,4
1098.34,-14.5516,549.925,-3.03868,0.0934234,-2.38991,1749200682259,4
1098.64,-15.062,549.688,-3.03915,0.0938304,-2.39035,1749200682263,4
1098.94,-15.5676,549.456,-3.03959,0.0942358,-2.3908,1749200682267,4
1099.25,-16.0734,549.227,-3.04002,0.0946439,-2.39126,1749200682271,4
1099.55,-16.5775,549.001,-3.04044,0.0950533,-2.39172,1749200682275,4
1099.85,-17.0778,548.778,-3.04083,0.0954628,-2.39218,1749200682279,4
1100.15,-17.5746,548.558,-3.04122,0.0958714,-2.39264,1749200682283,4
1100.45,-18.0709,548.341,-3.0416,0.0962779,-2.3931,1749200682287,4
1100.74,-18.5643,548.127,-3.04196,0.0966815,-2.39354,1749200682291,4
1101.03,-19.0548,547.917,-3.04231,0.0970816,-2.39398,1749200682295,4
1101.32,-19.547,547.712,-3.04264,0.0974754,-2.39442,1749200682299,4
1101.6,-20.0399,547.511,-3.04296,0.0978582,-2.39488,1749200682303,4
1101.89,-20.5356,547.314,-3.04326,0.0982379,-2.39534,1749200682307,4
1102.18,-21.0474,547.113,-3.04356,0.0986233,-2.39584,1749200682311,4
1102.48,-21.5748,546.911,-3.04385,0.0990092,-2.39636,1749200682315,4
1102.78,-22.1175,546.706,-3.04415,0.0993937,-2.3969,1749200682319,4
1103.08,-22.6692,546.504,-3.04445,0.0997685,-2.39746,1749200682323,4
1103.37,-23.2167,546.308,-3.04475,0.100125,-2.39802,1749200682327,4
1103.65,-23.7568,546.117,-3.04503,0.10046,-2.39858,1749200682331,4
1103.93,-24.2886,545.932,-3.04531,0.100774,-2.39915,1749200682335,4
1104.2,-24.8062,545.752,-3.04558,0.10108,-2.39969,1749200682339,4
1104.46,-25.31,545.579,-3.04584,0.101377,-2.40021,1749200682343,4
1104.73,-25.8184,545.404,-3.04612,0.101682,-2.40071,1749200682347,4
1105,-26.3497,545.22,-3.04641,0.102007,-2.40123,1749200682351,4
1105.29,-26.9075,545.027,-3.04672,0.102358,-2.40176,1749200682355,4
1105.6,-27.4928,544.824,-3.04704,0.102735,-2.4023,1749200682359,4
1105.91,-28.0798,544.619,-3.04736,0.103119,-2.40284,1749200682363,4
1106.21,-28.6424,544.422,-3.04766,0.103489,-2.40337,1749200682367,4
1106.51,-29.1828,544.231,-3.04794,0.103847,-2.40389,1749200682371,4
1106.79,-29.7032,544.046,-3.0482,0.104195,-2.4044,1749200682375,4
1107.07,-30.2046,543.867,-3.04846,0.104536,-2.40489,1749200682379,4
1107.33,-30.688,543.693,-3.04872,0.104876,-2.40535,1749200682383,4
1107.59,-31.15,543.522,-3.04897,0.105217,-2.40579,1749200682387,4
1107.84,-31.5782,543.358,-3.04918,0.105556,-2.40619,1749200682391,4
1108.1,-32.0027,543.192,-3.0494,0.105914,-2.40659,1749200682395,4
1108.35,-32.4237,543.024,-3.04961,0.106291,-2.40697,1749200682399,4
1108.62,-32.8541,542.849,-3.04982,0.106695,-2.40735,1749200682403,4
1108.89,-33.2733,542.678,-3.05004,0.107104,-2.4077,1749200682407,4
1109.15,-33.6812,542.511,-3.05026,0.107518,-2.40804,1749200682411,4
1109.41,-34.0779,542.349,-3.05049,0.107937,-2.40834,1749200682415,4
1109.67,-34.4762,542.188,-3.05071,0.108358,-2.40866,1749200682419,4
1109.94,-34.8827,542.023,-3.05093,0.108795,-2.40898,1749200682423,4
1110.21,-35.2755,541.862,-3.05115,0.10923,-2.4093,1749200682427,4
1110.47,-35.6331,541.713,-3.05134,0.109646,-2.40959,1749200682431,4
1110.71,-35.959,541.576,-3.05151,0.110043,-2.40987,1749200682435,4
1110.94,-36.2541,541.449,-3.05166,0.110419,-2.41014,1749200682439,4
1111.17,-36.5416,541.326,-3.05181,0.110797,-2.41041,1749200682443,4
1111.41,-36.8443,541.198,-3.05197,0.111196,-2.41067,1749200682447,4
1111.66,-37.1616,541.071,-3.05217,0.111616,-2.41089,1749200682451,4
1111.93,-37.5116,540.937,-3.05242,0.112065,-2.41111,1749200682455,4
1112.21,-37.8892,540.798,-3.0527,0.112535,-2.41132,1749200682459,4
1112.5,-38.2926,540.655,-3.053,0.113024,-2.41153,1749200682463,4
1112.8,-38.7209,540.51,-3.05334,0.113526,-2.41173,1749200682467,4
1113.09,-39.1527,540.37,-3.0537,0.11397,-2.41192,1749200682471,4
1113.35,-39.5595,540.244,-3.05407,0.114344,-2.41208,1749200682475,4
1113.6,-39.9461,540.127,-3.05444,0.114677,-2.41219,1749200682479,4
1113.83,-40.3127,540.019,-3.05482,0.114969,-2.41228,1749200682483,4
1114.05,-40.6914,539.906,-3.05519,0.115218,-2.41237,1749200682487,4
1114.28,-41.083,539.786,-3.05557,0.115432,-2.41248,1749200682491,4
1114.51,-41.4899,539.654,-3.05594,0.115632,-2.41259,1749200682495,4
1114.75,-41.9058,539.514,-3.05632,0.115808,-2.41271,1749200682499,4
1114.98,-42.3228,539.373,-3.05668,0.115949,-2.41283,1749200682503,4
1115.19,-42.7407,539.233,-3.05703,0.116055,-2.41295,1749200682507,4
1115.41,-43.1594,539.093,-3.05738,0.116125,-2.41307,1749200682511,4
1115.62,-43.5681,538.956,-3.0577,0.116198,-2.4132,1749200682515,4
1115.83,-43.9704,538.82,-3.058,0.11629,-2.41331,1749200682519,4
1116.04,-44.3737,538.686,-3.05831,0.116404,-2.41341,1749200682523,4
1116.26,-44.779,538.551,-3.0586,0.116536,-2.41351,1749200682527,4
1116.49,-45.1896,538.41,-3.05888,0.116674,-2.41364,1749200682531,4
1116.71,-45.5874,538.268,-3.05912,0.11681,-2.41378,1749200682535,4
1116.94,-45.9775,538.125,-3.05935,0.116951,-2.41392,1749200682539,4
1117.16,-46.3583,537.981,-3.05957,0.117096,-2.41406,1749200682543,4
1117.38,-46.7193,537.843,-3.05978,0.117229,-2.41421,1749200682547,4
1117.61,-47.0844,537.704,-3.06001,0.117415,-2.41434,1749200682551,4
1117.85,-47.4551,537.564,-3.06025,0.117641,-2.41449,1749200682555,4
1118.08,-47.8265,537.427,-3.06049,0.117879,-2.41463,1749200682559,4
1118.32,-48.1982,537.291,-3.06073,0.118124,-2.41477,1749200682563,4
1118.58,-48.5717,537.155,-3.06099,0.118411,-2.41491,1749200682567,4
1118.83,-48.9556,537.019,-3.06126,0.11868,-2.41507,1749200682571,4
1119.07,-49.3508,536.887,-3.06153,0.118927,-2.41525,1749200682575,4
1119.33,-49.7573,536.758,-3.06181,0.119189,-2.41544,1749200682579,4
1119.59,-50.1766,536.629,-3.06209,0.119467,-2.41565,1749200682583,4
1119.86,-50.609,536.499,-3.06238,0.11976,-2.41586,1749200682587,4
1120.13,-51.0544,536.366,-3.06268,0.120068,-2.41608,1749200682591,4
1120.42,-51.5205,536.23,-3.06299,0.120354,-2.4163,1749200682595,4
1120.68,-51.9746,536.099,-3.06331,0.120599,-2.41653,1749200682599,4
1120.93,-52.4094,535.973,-3.06361,0.120801,-2.41676,1749200682603,4
1121.16,-52.8239,535.852,-3.0639,0.120964,-2.41699,1749200682607,4
1121.39,-53.2179,535.738,-3.06416,0.12111,-2.41723,1749200682611,4
1121.6,-53.5976,535.629,-3.0644,0.121263,-2.41748,1749200682615,4
1121.82,-53.9572,535.519,-3.06462,0.121413,-2.41774,1749200682619,4
1122.03,-54.3002,535.406,-3.06482,0.121565,-2.418,1749200682623,4
1122.25,-54.6488,535.289,-3.06501,0.121738,-2.41827,1749200682627,4
1122.48,-54.9998,535.168,-3.06519,0.121933,-2.41855,1749200682631,4
1122.71,-55.3491,535.047,-3.06535,0.12214,-2.41882,1749200682635,4
1122.95,-55.6969,534.923,-3.0655,0.122361,-2.4191,1749200682639,4
1123.18,-56.0397,534.799,-3.06563,0.122592,-2.41937,1749200682643,4
1123.42,-56.3775,534.673,-3.06575,0.122832,-2.41965,1749200682647,4
1123.67,-56.7028,534.549,-3.06586,0.123132,-2.41991,1749200682651,4
1123.92,-57.0128,534.428,-3.06596,0.123471,-2.42015,1749200682655,4
1124.16,-57.307,534.308,-3.06605,0.12381,-2.42039,1749200682659,4
1124.41,-57.5853,534.19,-3.06611,0.124151,-2.42063,1749200682663,4
1124.65,-57.8456,534.075,-3.06616,0.124489,-2.42087,1749200682667,4
1124.88,-58.0874,533.963,-3.06618,0.124827,-2.42109,1749200682671,4
1125.11,-58.3119,533.853,-3.06619,0.125164,-2.42132,1749200682675,4
1125.35,-58.5483,533.738,-3.06619,0.125505,-2.42156,1749200682679,4
1125.6,-58.7948,533.618,-3.06619,0.125851,-2.42181,1749200682683,4
1125.86,-59.0496,533.493,-3.06619,0.126203,-2.42207,1749200682687,4
1126.12,-59.3112,533.364,-3.06619,0.126553,-2.42235,1749200682691,4
1126.39,-59.5736,533.234,-3.0662,0.126875,-2.42262,1749200682695,4
1126.64,-59.8421,533.108,-3.0662,0.127183,-2.42289,1749200682699,4
1126.9,-60.1146,532.985,-3.0662,0.127477,-2.42316,1749200682703,4
1127.15,-60.3802,532.861,-3.0662,0.127756,-2.42343,1749200682707,4
1127.4,-60.6416,532.739,-3.06621,0.128019,-2.42371,1749200682711,4
1127.65,-60.8996,532.618,-3.06622,0.128277,-2.42398,1749200682715,4
1127.9,-61.15,532.494,-3.06624,0.128532,-2.42424,1749200682719,4
1128.16,-61.3964,532.366,-3.06627,0.12879,-2.4245,1749200682723,4
1128.42,-61.644,532.242,-3.06631,0.129051,-2.42474,1749200682727,4
1128.67,-61.891,532.122,-3.06636,0.129318,-2.42497,1749200682731,4
1128.93,-62.1354,532.004,-3.06642,0.129589,-2.42518,1749200682735,4
1129.19,-62.3777,531.889,-3.0665,0.129863,-2.42538,1749200682739,4
1129.44,-62.6148,531.775,-3.06659,0.130133,-2.42557,1749200682743,4
1129.7,-62.8478,531.661,-3.0667,0.130396,-2.42574,1749200682747,4
1129.95,-63.0792,531.546,-3.06682,0.130654,-2.4259,1749200682751,4
1130.21,-63.3098,531.432,-3.06695,0.130906,-2.42606,1749200682755,4
1130.46,-63.5365,531.32,-3.06709,0.131153,-2.42621,1749200682759,4
1130.71,-63.7602,531.21,-3.06724,0.131396,-2.42635,1749200682763,4
1130.96,-63.9835,531.101,-3.0674,0.131633,-2.42649,1749200682767,4
1131.21,-64.2064,530.992,-3.06757,0.131859,-2.42661,1749200682771,4
1131.46,-64.4264,530.883,-3.06775,0.132078,-2.42673,1749200682775,4
1131.7,-64.6426,530.772,-3.06795,0.132291,-2.42684,1749200682779,4
1131.95,-64.8581,530.663,-3.06814,0.132496,-2.42694,1749200682783,4
1132.19,-65.0753,530.556,-3.06835,0.132698,-2.42702,1749200682787,4
1132.44,-65.2916,530.448,-3.06857,0.132897,-2.42709,1749200682791,4
1132.68,-65.5065,530.341,-3.06878,0.133096,-2.42714,1749200682795,4
1132.92,-65.7242,530.24,-3.069,0.133295,-2.42718,1749200682799,4
1133.16,-65.9422,530.141,-3.06923,0.1335,-2.4272,1749200682803,4
1133.41,-66.1557,530.039,-3.06946,0.13371,-2.4272,1749200682807,4
1133.65,-66.3667,529.936,-3.0697,0.133915,-2.42719,1749200682811,4
1133.9,-66.5766,529.834,-3.06994,0.134119,-2.42717,1749200682815,4
1134.14,-66.7867,529.731,-3.07018,0.134317,-2.42713,1749200682819,4
1134.38,-67.0002,529.631,-3.07041,0.134518,-2.42709,1749200682823,4
1134.62,-67.2159,529.534,-3.07065,0.134723,-2.42705,1749200682827,4
1134.86,-67.4319,529.439,-3.07089,0.134932,-2.42701,1749200682831,4
1135.1,-67.6446,529.345,-3.07113,0.135145,-2.42697,1749200682835,4
1135.34,-67.8558,529.252,-3.07137,0.135358,-2.42692,1749200682839,4
1135.57,-68.0634,529.161,-3.07161,0.135564,-2.42688,1749200682843,4
1135.8,-68.2659,529.069,-3.07184,0.135763,-2.42685,1749200682847,4
1136.03,-68.4655,528.979,-3.07207,0.13596,-2.42682,1749200682851,4
1136.25,-68.6671,528.888,-3.07231,0.136159,-2.4268,1749200682855,4
1136.48,-68.8683,528.798,-3.07254,0.136357,-2.42678,1749200682859,4
1136.7,-69.0668,528.707,-3.07277,0.136554,-2.42677,1749200682863,4
1136.92,-69.261,528.614,-3.07299,0.136753,-2.42677,1749200682867,4
1137.14,-69.4533,528.521,-3.07321,0.136957,-2.42678,1749200682871,4
1137.36,-69.6445,528.428,-3.07342,0.137159,-2.4268,1749200682875,4
1137.58,-69.8349,528.333,-3.07363,0.137358,-2.42683,1749200682879,4
1137.79,-70.0279,528.242,-3.07384,0.137556,-2.42687,1749200682883,4
1138.01,-70.2234,528.152,-3.07405,0.137765,-2.42691,1749200682887,4
1138.23,-70.4192,528.06,-3.07426,0.137987,-2.42696,1749200682891,4
1138.44,-70.6146,527.969,-3.07448,0.138215,-2.42703,1749200682895,4
1138.66,-70.8075,527.876,-3.0747,0.138451,-2.4271,1749200682899,4
1138.89,-70.9952,527.779,-3.07492,0.138696,-2.42718,1749200682903,4
1139.11,-71.1803,527.68,-3.07515,0.13895,-2.42728,1749200682907,4
1139.34,-71.3645,527.581,-3.07537,0.139211,-2.42738,1749200682911,4
1139.57,-71.5491,527.481,-3.07559,0.139477,-2.4275,1749200682915,4
1139.8,-71.7281,527.376,-3.07581,0.139742,-2.42763,1749200682919,4
1140.04,-71.9042,527.267,-3.07603,0.140014,-2.42778,1749200682923,4
1140.29,-72.0833,527.157,-3.07625,0.140301,-2.42794,1749200682927,4
1140.54,-72.2623,527.047,-3.07646,0.140598,-2.4281,1749200682931,4
1140.79,-72.4371,526.938,-3.07666,0.1409,-2.42828,1749200682935,4
1141.04,-72.6116,526.829,-3.07685,0.141208,-2.42846,1749200682939,4
1141.3,-72.7876,526.722,-3.07702,0.141529,-2.42865,1749200682943,4
1141.57,-72.9632,526.614,-3.07719,0.141859,-2.42885,1749200682947,4
1141.84,-73.1367,526.501,-3.07734,0.1422,-2.42906,1749200682951,4
1142.11,-73.3077,526.381,-3.07748,0.142554,-2.42929,1749200682955,4
1142.4,-73.4746,526.258,-3.07761,0.142928,-2.42953,1749200682959,4
1142.68,-73.6357,526.138,-3.07772,0.143313,-2.42977,1749200682963,4
1142.96,-73.7902,526.02,-3.07782,0.143688,-2.43002,1749200682967,4
1143.24,-73.9386,525.904,-3.0779,0.144058,-2.43027,1749200682971,4
1143.51,-74.0814,525.787,-3.07797,0.144429,-2.43051,1749200682975,4
1143.79,-74.2213,525.672,-3.07804,0.144802,-2.43075,1749200682979,4
1144.06,-74.3612,525.561,-3.07811,0.145179,-2.43098,1749200682983,4
1144.32,-74.5005,525.452,-3.07817,0.145561,-2.4312,1749200682987,4
1144.59,-74.6376,525.344,-3.07824,0.145951,-2.43141,1749200682991,4
1144.86,-74.774,525.236,-3.0783,0.146337,-2.43162,1749200682995,4
1145.12,-74.9173,525.133,-3.07837,0.146713,-2.43181,1749200682999,4
1145.37,-75.0681,525.033,-3.07845,0.147083,-2.432,1749200683003,4
1145.64,-75.2234,524.93,-3.07853,0.147449,-2.43218,1749200683007,4
1145.91,-75.3832,524.822,-3.07863,0.147809,-2.43236,1749200683011,4
1146.18,-75.5488,524.711,-3.07873,0.148165,-2.43254,1749200683015,4
1146.46,-75.7202,524.596,-3.07885,0.148516,-2.43272,1749200683019,4
1146.75,-75.897,524.479,-3.07899,0.148852,-2.43291,1749200683023,4
1147.03,-76.0709,524.363,-3.07913,0.149175,-2.43308,1749200683027,4
1147.29,-76.2389,524.256,-3.07928,0.149478,-2.43323,1749200683031,4
1147.54,-76.4009,524.159,-3.07943,0.14976,-2.43337,1749200683035,4
1147.77,-76.5581,524.067,-3.07959,0.150019,-2.43349,1749200683039,4
1147.99,-76.7115,523.977,-3.07976,0.150255,-2.43361,1749200683043,4
1148.21,-76.864,523.887,-3.07992,0.150481,-2.43373,1749200683047,4
1148.43,-77.0183,523.797,-3.08009,0.150702,-2.43385,1749200683051,4
1148.65,-77.1744,523.707,-3.08026,0.150918,-2.43398,1749200683055,4
1148.87,-77.3304,523.618,-3.08043,0.15113,-2.4341,1749200683059,4
1149.09,-77.4863,523.528,-3.0806,0.151337,-2.43422,1749200683063,4
1149.3,-77.642,523.439,-3.08078,0.15154,-2.43434,1749200683067,4
1149.52,-77.7975,523.35,-3.08096,0.151738,-2.43446,1749200683071,4
1149.73,-77.9515,523.261,-3.08114,0.151944,-2.43457,1749200683075,4
1149.95,-78.1014,523.172,-3.08134,0.15217,-2.43465,1749200683079,4
1150.16,-78.2468,523.086,-3.08154,0.152413,-2.43472,1749200683083,4
1150.36,-78.3868,523.004,-3.08174,0.15266,-2.43477,1749200683087,4
1150.56,-78.5214,522.929,-3.08195,0.152912,-2.4348,1749200683091,4
1150.74,-78.6506,522.859,-3.08215,0.153167,-2.43481,1749200683095,4
1150.91,-78.7744,522.794,-3.08236,0.153423,-2.43481,1749200683099,4
1151.08,-78.8931,522.735,-3.08258,0.153672,-2.43479,1749200683103,4
1151.24,-79.0149,522.676,-3.0828,0.15391,-2.43477,1749200683107,4
1151.4,-79.1435,522.615,-3.08304,0.154132,-2.43476,1749200683111,4
1151.56,-79.2779,522.551,-3.08329,0.154339,-2.43476,1749200683115,4
1151.73,-79.4148,522.482,-3.08354,0.154539,-2.43477,1749200683119,4
1151.89,-79.5549,522.408,-3.0838,0.15473,-2.4348,1749200683123,4
1152.06,-79.6971,522.332,-3.08407,0.154908,-2.43482,1749200683127,4
1152.22,-79.8388,522.256,-3.08434,0.155072,-2.43485,1749200683131,4
1152.38,-79.9772,522.178,-3.0846,0.155234,-2.43488,1749200683135,4
1152.54,-80.1124,522.099,-3.08486,0.155395,-2.4349,1749200683139,4
1152.69,-80.2464,522.02,-3.08511,0.155557,-2.43493,1749200683143,4
1152.85,-80.3794,521.941,-3.08536,0.155721,-2.43495,1749200683147,4
1153,-80.5109,521.862,-3.08561,0.155894,-2.43498,1749200683151,4
1153.15,-80.6409,521.783,-3.08586,0.156078,-2.435,1749200683155,4
1153.3,-80.771,521.704,-3.08611,0.156263,-2.43503,1749200683159,4
1153.44,-80.9007,521.625,-3.08634,0.15645,-2.43505,1749200683163,4
1153.59,-81.0299,521.548,-3.08658,0.156644,-2.43508,1749200683167,4
1153.74,-81.1587,521.472,-3.08681,0.156847,-2.43511,1749200683171,4
1153.88,-81.2848,521.398,-3.08704,0.157047,-2.43515,1749200683175,4
1154.03,-81.4076,521.324,-3.08727,0.157244,-2.43519,1749200683179,4
1154.18,-81.5277,521.25,-3.0875,0.157444,-2.43525,1749200683183,4
1154.32,-81.6479,521.178,-3.08772,0.157644,-2.43533,1749200683187,4
1154.46,-81.7657,521.107,-3.08793,0.157845,-2.43542,1749200683191,4
1154.6,-81.8811,521.039,-3.08814,0.158045,-2.43552,1749200683195,4
1154.74,-81.9971,520.976,-3.08834,0.158235,-2.43565,1749200683199,4
1154.87,-82.1128,520.917,-3.08852,0.158415,-2.43579,1749200683203,4
1154.99,-82.2266,520.86,-3.0887,0.158587,-2.43595,1749200683207,4
1155.12,-82.3381,520.804,-3.08887,0.158754,-2.43612,1749200683211,4
1155.24,-82.45,520.751,-3.08903,0.158903,-2.4363,1749200683215,4
1155.35,-82.5617,520.698,-3.08918,0.159043,-2.43648,1749200683219,4
1155.47,-82.671,520.645,-3.08933,0.15917,-2.43667,1749200683223,4
1155.58,-82.7785,520.594,-3.08947,0.159296,-2.43686,1749200683227,4
1155.68,-82.8845,520.544,-3.0896,0.159413,-2.43705,1749200683231,4
1155.79,-82.9882,520.493,-3.08972,0.159523,-2.43723,1749200683235,4
1155.89,-83.0889,520.44,-3.08983,0.159634,-2.43741,1749200683239,4
1155.99,-83.1878,520.388,-3.08993,0.159738,-2.43759,1749200683243,4
1156.09,-83.2845,520.336,-3.09003,0.159835,-2.43777,1749200683247,4
