x,y,z,A,B,C,T,delta_ms
1122.9,-56.3485,534.856,-3.06598,0.121235,-2.41945,1749200682595,22
1123.12,-56.548,534.774,-3.06591,0.121712,-2.41965,1749200682610,15
1123.52,-56.8287,534.665,-3.06571,0.122718,-2.42004,1749200682615,5
1124.12,-57.0438,534.294,-3.06585,0.123898,-2.42045,1749200682623,8
1124.77,-57.7343,534.065,-3.06612,0.12523,-2.42075,1749200682631,8
1125.31,-58.3922,533.835,-3.0664,0.126113,-2.42111,1749200682639,8
1125.89,-58.9703,533.498,-3.06659,0.126764,-2.4217,1749200682648,9
1126.34,-59.5767,533.247,-3.06665,0.127172,-2.4223,1749200682656,8
1126.9,-60.1573,532.981,-3.06639,0.127553,-2.42321,1749200682664,8
1127.38,-60.6934,532.726,-3.06615,0.127868,-2.42375,1749200682673,9
1127.89,-61.2754,532.465,-3.06602,0.128298,-2.42443,1749200682681,8
1128.37,-61.7135,532.231,-3.06588,0.12877,-2.42509,1749200682689,8
1128.94,-62.2586,531.996,-3.06576,0.129367,-2.42563,1749200682698,9
1129.44,-62.6363,531.717,-3.06597,0.130048,-2.42601,1749200682706,8
1130.01,-63.2224,531.545,-3.06646,0.130841,-2.42638,1749200682715,9
1130.69,-63.5776,531.135,-3.06713,0.131573,-2.42642,1749200682723,8
1131.21,-64.1387,530.986,-3.06761,0.132252,-2.4265,1749200682731,8
1131.72,-64.7022,530.843,-3.06818,0.132885,-2.42667,1749200682740,9
1132.27,-65.0781,530.53,-3.06856,0.132927,-2.42688,1749200682749,9
1132.68,-65.5144,530.367,-3.06877,0.133033,-2.42708,1749200682756,7
1133.14,-65.959,530.152,-3.069,0.133347,-2.42756,1749200682765,9
1133.58,-66.402,529.955,-3.06937,0.133456,-2.4278,1749200682773,8
1134.1,-66.7437,529.66,-3.06979,0.133842,-2.42787,1749200682782,9
1134.59,-67.228,529.488,-3.07042,0.134369,-2.42764,1749200682790,8
1135.15,-67.7552,529.325,-3.07115,0.135195,-2.42718,1749200682799,9
1135.8,-68.0719,529.025,-3.07201,0.136029,-2.42653,1749200682806,7
1136.32,-68.5872,528.873,-3.07264,0.136614,-2.42608,1749200682815,9
1136.72,-69.0969,528.736,-3.07307,0.136919,-2.42596,1749200682823,8
1137.17,-69.5227,528.579,-3.07341,0.137133,-2.42609,1749200682831,8
1137.64,-69.9327,528.428,-3.07367,0.137441,-2.42634,1749200682840,9
1137.86,-70.1719,528.239,-3.07382,0.137311,-2.42712,1749200682849,9
1138.28,-70.5654,528.057,-3.07415,0.137556,-2.42743,1749200682856,7
1138.68,-70.8322,527.748,-3.07452,0.137936,-2.42772,1749200682865,9
1139.2,-71.2325,527.564,-3.07495,0.138746,-2.42779,1749200682873,8
1139.67,-71.6745,527.389,-3.07549,0.139302,-2.4277,1749200682881,8
1140.3,-72.1614,527.15,-3.07655,0.140617,-2.42725,1749200682889,8
1140.84,-72.6626,526.98,-3.07722,0.141422,-2.42741,1749200682898,9
1141.44,-72.9643,526.697,-3.07766,0.142052,-2.42783,1749200682906,8
1141.94,-73.3978,526.513,-3.07799,0.142582,-2.42851,1749200682915,9
1142.52,-73.5354,526.184,-3.07812,0.142835,-2.42953,1749200682923,8
1143,-73.8653,525.988,-3.07812,0.143321,-2.43055,1749200682931,8
1143.54,-74.1791,525.759,-3.07803,0.143903,-2.43123,1749200682940,9
1144.14,-74.4814,525.517,-3.07787,0.144871,-2.43184,1749200682948,8
1145.09,-74.8449,525.007,-3.07793,0.146299,-2.43254,1749200682957,9
1145.59,-75.0468,524.908,-3.07802,0.147493,-2.43234,1749200682964,7
1146.15,-75.3507,524.712,-3.0785,0.148578,-2.43222,1749200682975,11
1147.18,-76.0218,524.397,-3.07921,0.150333,-2.43242,1749200682993,18
1147.56,-76.4877,524.234,-3.07958,0.150194,-2.4332,1749200683002,9
1149.57,-77.8913,523.269,-3.08067,0.15104,-2.43529,1749200683024,22
1150.03,-78.1069,523.089,-3.08132,0.152151,-2.43474,1749200683045,21
1151.6,-79.2417,522.564,-3.08303,0.154479,-2.43474,1749200683076,31
1151.84,-79.3872,522.487,-3.08352,0.154973,-2.43463,1749200683081,5
1152.55,-80.0104,522.213,-3.08454,0.155973,-2.43467,1749200683098,17
1152.8,-80.3146,522.087,-3.08517,0.155988,-2.43486,1749200683106,8
1153.02,-80.6681,521.927,-3.08587,0.155754,-2.43502,1749200683114,8
1153.34,-80.8537,521.649,-3.08645,0.155872,-2.43519,1749200683122,8
1153.59,-81.1601,521.464,-3.08699,0.155872,-2.43531,1749200683131,9
1153.86,-81.3232,521.272,-3.08724,0.156417,-2.43528,1749200683139,8
1154.26,-81.6012,521.113,-3.08762,0.157166,-2.43521,1749200683148,9
1154.57,-81.8354,520.987,-3.08803,0.15822,-2.43521,1749200683156,8
1154.91,-82.0875,520.863,-3.0884,0.158913,-2.43518,1749200683164,8
1155.25,-82.3632,520.808,-3.08885,0.159717,-2.43521,1749200683172,8
1155.6,-82.5641,520.675,-3.0894,0.159994,-2.43586,1749200683182,10
1155.76,-82.8398,520.592,-3.08978,0.159924,-2.43656,1749200683189,7
1155.92,-83.0789,520.51,-3.09017,0.159682,-2.4375,1749200683198,9
1156,-83.2767,520.411,-3.09028,0.159341,-2.43836,1749200683206,8
1156.1,-83.48,520.298,-3.09032,0.159122,-2.43894,1749200683215,9
1156.3,-83.6333,520.143,-3.0904,0.159293,-2.43907,1749200683223,8
1156.52,-83.8306,520.052,-3.09039,0.159985,-2.43888,1749200683232,9
1156.77,-83.9442,519.884,-3.09038,0.160687,-2.43884,1749200683239,7
1156.97,-84.1472,519.798,-3.0904,0.1612,-2.43866,1749200683248,9
1157.15,-84.3633,519.72,-3.09052,0.161614,-2.43866,1749200683256,8
1157.24,-84.5197,519.669,-3.09069,0.161521,-2.43897,1749200683264,8
1157.17,-84.6156,519.613,-3.09089,0.160946,-2.43975,1749200683273,9
1157.21,-85.4416,519.439,-3.09154,0.160315,-2.44155,1749200683296,23
1157.22,-85.3887,519.341,-3.09153,0.16018,-2.44169,1749200683309,13
1157.27,-85.6353,519.324,-3.0915,0.16045,-2.44198,1749200683324,15
1157.28,-85.7469,519.307,-3.09131,0.160674,-2.4422,1749200683332,8
1157.39,-85.6302,519.095,-3.09105,0.161146,-2.44227,1749200683340,8
1157.46,-85.9168,519.106,-3.09084,0.161923,-2.44261,1749200683355,15
1157.58,-85.7985,518.986,-3.09098,0.162106,-2.44265,1749200683360,5
1157.57,-86.027,519.062,-3.09131,0.162256,-2.44321,1749200683365,5
1157.54,-86.3202,519.136,-3.09136,0.162532,-2.44398,1749200683387,22
1157.39,-86.4367,519.209,-3.09119,0.162145,-2.44463,1749200683392,5
1157.22,-86.6089,519.355,-3.09093,0.161778,-2.44513,1749200683398,6
1157.09,-86.7098,519.368,-3.09099,0.161404,-2.44507,1749200683411,13
1156.73,-86.9041,519.412,-3.09123,0.160641,-2.44415,1749200683416,5
1156.5,-87.1239,519.479,-3.09141,0.160139,-2.444,1749200683437,21
1156.14,-87.3207,519.549,-3.09208,0.15931,-2.44426,1749200683442,5
1156.03,-87.4208,519.662,-3.09198,0.159377,-2.44463,1749200683468,26
1155.84,-87.5507,519.819,-3.09162,0.159552,-2.44524,1749200683478,10
1155.88,-87.522,519.882,-3.09123,0.160166,-2.44551,1749200683491,13
1155.72,-87.59,519.964,-3.09128,0.160476,-2.44555,1749200683503,12
1155.6,-87.6975,520.048,-3.09126,0.160525,-2.4456,1749200683513,10
1155.53,-87.6219,519.958,-3.09154,0.160092,-2.44549,1749200683518,5
1155.31,-87.7771,520.049,-3.09164,0.15975,-2.44576,1749200683528,10
1154.88,-87.9344,520.196,-3.09167,0.158804,-2.44632,1749200683534,6
1154.74,-87.9158,520.204,-3.09142,0.158312,-2.44668,1749200683542,8
1154.55,-87.7587,520.179,-3.09077,0.158117,-2.44737,1749200683549,7
1154.53,-87.6683,520.266,-3.09,0.15875,-2.44763,1749200683561,12
1154.69,-87.563,520.346,-3.08944,0.159985,-2.44749,1749200683570,9
1154.69,-87.3794,520.409,-3.08945,0.160714,-2.4477,1749200683583,13
1154.31,-87.5442,520.577,-3.08937,0.159974,-2.4485,1749200683609,26
1154.18,-87.483,520.584,-3.08944,0.159157,-2.4492,1749200683617,8
1154.01,-87.5123,520.604,-3.08934,0.158634,-2.44963,1749200683623,6
1153.71,-87.5263,520.612,-3.08908,0.157803,-2.45037,1749200683632,9
1153.7,-87.292,520.582,-3.08874,0.15783,-2.4507,1749200683640,8
1153.61,-87.2476,520.608,-3.08832,0.158123,-2.45083,1749200683648,8
1153.59,-87.2151,520.654,-3.08794,0.158915,-2.45063,1749200683656,8
1153.59,-87.2685,520.712,-3.08777,0.159749,-2.45014,1749200683665,9
1153.52,-87.2956,520.758,-3.08755,0.160097,-2.44999,1749200683673,8
1153.44,-87.3587,520.814,-3.08747,0.160205,-2.44983,1749200683682,9
1153.25,-87.5014,520.863,-3.08747,0.159909,-2.4501,1749200683690,8
1153.04,-87.5683,520.935,-3.08715,0.159547,-2.45052,1749200683700,10
1152.87,-87.6607,520.968,-3.0871,0.159141,-2.45094,1749200683707,7
1152.66,-87.7536,521.041,-3.08688,0.158882,-2.45133,1749200683716,9
1152.5,-87.8991,521.125,-3.08682,0.158716,-2.45148,1749200683723,7
1152.26,-88.0822,521.202,-3.08682,0.158567,-2.45171,1749200683732,9
1152.03,-88.1814,521.243,-3.087,0.158371,-2.45187,1749200683740,8
1151.73,-88.4362,521.326,-3.08722,0.158218,-2.45196,1749200683749,9
1151.45,-88.5972,521.365,-3.08746,0.158273,-2.45224,1749200683757,8
1151.17,-88.9079,521.467,-3.08769,0.158408,-2.45263,1749200683765,8
1150.89,-89.2381,521.581,-3.0879,0.158625,-2.453,1749200683773,8
1150.45,-89.5171,521.719,-3.08777,0.15876,-2.45374,1749200683781,8
1150.11,-89.8231,521.878,-3.08755,0.158998,-2.45447,1749200683789,8
1149.69,-90.0831,521.945,-3.08744,0.158848,-2.45502,1749200683798,9
1149.23,-90.4269,522.133,-3.08713,0.158639,-2.45558,1749200683806,8
1148.75,-90.7797,522.306,-3.08694,0.158358,-2.45614,1749200683815,9
1147.95,-91.3284,522.522,-3.08704,0.157315,-2.45665,1749200683823,8
1147.25,-91.8019,522.741,-3.08705,0.15645,-2.45726,1749200683831,8
1146.5,-92.3014,522.934,-3.08729,0.155566,-2.45792,1749200683839,8
1145.69,-92.8616,523.177,-3.08754,0.154576,-2.45883,1749200683848,9
1144.95,-93.3061,523.299,-3.08771,0.153849,-2.45981,1749200683856,8
1144.17,-93.8965,523.557,-3.08795,0.153315,-2.46077,1749200683865,9
1143.45,-94.445,523.81,-3.08809,0.153003,-2.46162,1749200683872,7
1142.68,-95.1421,524.119,-3.08808,0.152892,-2.46249,1749200683881,9
1141.89,-95.7412,524.391,-3.08811,0.152669,-2.46321,1749200683889,8
1141.07,-96.3575,524.604,-3.08823,0.152409,-2.46405,1749200683898,9
1140.15,-97.081,524.875,-3.08842,0.151926,-2.46469,1749200683906,8
1139.21,-97.7941,525.141,-3.08864,0.151274,-2.46543,1749200683915,9
1138.13,-98.6578,525.336,-3.08895,0.150217,-2.46645,1749200683923,8
1137.03,-99.4607,525.614,-3.08932,0.149092,-2.46741,1749200683931,8
1135.94,-100.195,525.86,-3.08956,0.147858,-2.46866,1749200683940,9
1134.76,-101.004,526.169,-3.08975,0.146644,-2.4699,1749200683949,9
1133.35,-101.909,526.449,-3.09001,0.145552,-2.47149,1749200683956,7
1132.33,-102.633,526.73,-3.09015,0.144829,-2.47256,1749200683966,10
1131.26,-103.427,527.002,-3.09035,0.144176,-2.47336,1749200683973,7
1129.81,-104.5,527.371,-3.0905,0.143683,-2.47424,1749200683981,8
1128.96,-105.126,527.604,-3.09051,0.143278,-2.47476,1749200683989,8
1127.74,-105.975,527.863,-3.09054,0.142437,-2.47561,1749200683998,9
1126.32,-107.002,528.203,-3.09074,0.141186,-2.4765,1749200684006,8
1124.83,-108.083,528.555,-3.09106,0.139871,-2.47762,1749200684015,9
1123.49,-108.97,528.714,-3.09166,0.138015,-2.47913,1749200684023,8
1121.93,-110.054,529.006,-3.09222,0.136264,-2.48034,1749200684032,9
1120.69,-110.897,529.18,-3.09282,0.135136,-2.48121,1749200684040,8
1119.23,-111.993,529.478,-3.09338,0.133989,-2.48203,1749200684048,8
1117.85,-112.981,529.683,-3.0939,0.132892,-2.48289,1749200684056,8
1116.07,-114.393,530.061,-3.09456,0.131882,-2.4839,1749200684066,10
1114.78,-115.385,530.322,-3.09491,0.131017,-2.48449,1749200684074,8
1113.47,-116.249,530.497,-3.09494,0.130066,-2.48564,1749200684082,8
1112.13,-117.208,530.756,-3.09499,0.128965,-2.4867,1749200684090,8
1110.81,-118.066,530.94,-3.09514,0.127922,-2.4878,1749200684098,8
1109.16,-119.143,531.233,-3.09494,0.126473,-2.4893,1749200684106,8
1107.71,-120.014,531.39,-3.09507,0.125328,-2.4906,1749200684115,9
1106.11,-121.114,531.674,-3.09508,0.124242,-2.49184,1749200684123,8
1104.47,-122.303,531.952,-3.09531,0.123329,-2.49307,1749200684132,9
1103.02,-123.301,532.15,-3.09569,0.122584,-2.49404,1749200684140,8
1101.43,-124.552,532.436,-3.09612,0.121954,-2.49527,1749200684148,8
1100.08,-125.482,532.558,-3.09646,0.121222,-2.4964,1749200684156,8
1098.46,-126.658,532.852,-3.09671,0.120371,-2.49784,1749200684165,9
1096.88,-127.826,533.137,-3.09706,0.1194,-2.49917,1749200684173,8
1095.34,-128.855,533.313,-3.09753,0.118107,-2.50065,1749200684181,8
1093.81,-130.001,533.599,-3.09788,0.117338,-2.5019,1749200684189,8
1092.14,-131.29,533.869,-3.09831,0.116452,-2.50322,1749200684198,9
1090.69,-132.371,534.111,-3.09843,0.115861,-2.50426,1749200684206,8
1089.13,-133.572,534.368,-3.09873,0.115144,-2.50551,1749200684214,8
1087.66,-134.388,534.337,-3.09853,0.114392,-2.50698,1749200684222,8
1086.05,-135.504,534.506,-3.09828,0.113672,-2.50827,1749200684231,9
1084.65,-136.294,534.507,-3.09791,0.112873,-2.50952,1749200684239,8
1083.08,-137.325,534.666,-3.0974,0.112249,-2.51104,1749200684248,9
1081.74,-138.173,534.682,-3.09719,0.111524,-2.51251,1749200684256,8
1080.18,-139.243,534.811,-3.09702,0.110963,-2.51383,1749200684264,8
1078.66,-140.33,534.934,-3.09706,0.110578,-2.51499,1749200684272,8
1076.98,-141.431,535.072,-3.09736,0.110049,-2.51643,1749200684282,10
1075.59,-142.523,535.184,-3.0978,0.109962,-2.51755,1749200684290,8
1073.97,-143.631,535.258,-3.09811,0.109499,-2.51876,1749200684299,9
1072.54,-144.635,535.337,-3.09827,0.108937,-2.51971,1749200684306,7
1070.84,-145.849,535.451,-3.09844,0.108363,-2.52096,1749200684315,9
1069.47,-146.681,535.452,-3.09824,0.107556,-2.5221,1749200684323,8
1067.93,-147.68,535.553,-3.098,0.106888,-2.52341,1749200684332,9
1066.54,-148.544,535.567,-3.09784,0.106319,-2.52475,1749200684340,8
1064.99,-149.595,535.689,-3.09792,0.105944,-2.52593,1749200684348,8
1063.36,-150.71,535.761,-3.09818,0.105526,-2.52715,1749200684357,9
1061.9,-151.768,535.889,-3.09842,0.105281,-2.52786,1749200684366,9
1060.61,-152.646,535.979,-3.0986,0.104708,-2.52853,1749200684373,7
1059.07,-153.519,536.021,-3.09858,0.104091,-2.5294,1749200684381,8
1057.54,-154.406,536.107,-3.09839,0.103009,-2.53052,1749200684389,8
1055.81,-155.497,536.184,-3.09823,0.102221,-2.53182,1749200684398,9
1054.3,-156.33,536.264,-3.09792,0.10139,-2.53293,1749200684406,8
1052.8,-157.231,536.363,-3.09774,0.100826,-2.53403,1749200684414,8
1051.5,-157.973,536.421,-3.09779,0.10078,-2.53474,1749200684422,8
1049.97,-158.977,536.555,-3.09806,0.100607,-2.53555,1749200684431,9
1048.54,-159.942,536.647,-3.09849,0.100451,-2.53632,1749200684439,8
1046.97,-160.969,536.785,-3.09902,0.100137,-2.53704,1749200684448,9
1045.61,-161.857,536.811,-3.09965,0.0996668,-2.53765,1749200684456,8
1044.04,-162.813,536.921,-3.09992,0.0989585,-2.53809,1749200684465,9
1042.54,-163.74,537.018,-3.10019,0.098378,-2.53874,1749200684473,8
1040.97,-164.722,537.218,-3.09985,0.0976723,-2.53939,1749200684482,9
1039.65,-165.483,537.271,-3.09971,0.0971629,-2.54006,1749200684490,8
1035.52,-167.893,537.622,-3.09952,0.0956677,-2.54167,1749200684506,16
1034.53,-168.552,537.797,-3.09964,0.0953186,-2.54207,1749200684515,9
1033.45,-169.154,537.938,-3.09977,0.0946804,-2.54253,1749200684523,8
1031.92,-170.042,538.093,-3.09988,0.0940088,-2.54321,1749200684533,10
1030.93,-170.633,538.184,-3.1001,0.0936006,-2.5433,1749200684539,6
1029.3,-171.502,538.336,-3.10008,0.0927148,-2.54362,1749200684548,9
1027.93,-172.279,538.46,-3.10014,0.0922081,-2.54407,1749200684556,8
1026.29,-173.083,538.618,-3.09985,0.0916028,-2.54469,1749200684565,9
1024.91,-173.777,538.745,-3.09964,0.0910732,-2.54519,1749200684573,8
1023.55,-174.358,538.865,-3.09914,0.0905964,-2.54576,1749200684581,8
1022.23,-174.943,538.999,-3.09884,0.0901445,-2.54633,1749200684589,8
1020.86,-175.444,539.054,-3.09877,0.089709,-2.54672,1749200684598,9
1019.46,-176.033,539.196,-3.09896,0.0890084,-2.5469,1749200684606,8
1018.03,-176.708,539.295,-3.09929,0.0882341,-2.54701,1749200684614,8
1016.67,-177.321,539.432,-3.09957,0.087668,-2.5469,1749200684623,9
1015.25,-177.974,539.589,-3.09984,0.0871347,-2.54683,1749200684632,9
1013.89,-178.551,539.702,-3.10017,0.0863114,-2.54686,1749200684639,7
1012.43,-179.167,539.877,-3.10042,0.0854965,-2.54688,1749200684648,9
1011.13,-179.649,540.045,-3.1005,0.0848255,-2.54683,1749200684656,8
1009.71,-180.22,540.249,-3.10064,0.0841074,-2.54657,1749200684665,9
1008.55,-180.631,540.411,-3.10051,0.0834929,-2.5462,1749200684672,7
1007.22,-181.135,540.654,-3.1005,0.0827992,-2.54595,1749200684682,10
1006.07,-181.612,540.899,-3.10067,0.0823047,-2.54589,1749200684689,7
1004.8,-182.117,541.067,-3.10095,0.0816998,-2.54607,1749200684698,9
1003.54,-182.604,541.324,-3.10122,0.0809322,-2.5465,1749200684706,8
1002.33,-183.092,541.569,-3.10152,0.0802856,-2.54675,1749200684715,9
1001.02,-183.739,541.791,-3.10228,0.0795306,-2.54668,1749200684723,8
999.857,-184.268,542.006,-3.10289,0.0790075,-2.5464,1749200684731,8
998.686,-184.824,542.145,-3.10358,0.0784651,-2.54586,1749200684740,9
997.646,-185.357,542.33,-3.10417,0.0781935,-2.54515,1749200684748,8
996.501,-185.851,542.411,-3.10469,0.0777229,-2.54497,1749200684757,9
995.575,-186.26,542.564,-3.10496,0.0772929,-2.54496,1749200684765,8
994.662,-186.642,542.745,-3.10517,0.0769501,-2.54521,1749200684773,8
993.696,-187.123,542.902,-3.10547,0.0763104,-2.54537,1749200684781,8
992.792,-187.559,543.071,-3.10592,0.0759049,-2.54567,1749200684789,8
991.749,-188.14,543.34,-3.10644,0.0755536,-2.54571,1749200684798,9
991.023,-188.607,543.468,-3.10712,0.0755109,-2.54581,1749200684806,8
990.147,-189.09,543.578,-3.10774,0.0752413,-2.54589,1749200684815,9
989.419,-189.519,543.673,-3.10828,0.0750349,-2.54602,1749200684823,8
988.621,-189.985,543.747,-3.10879,0.0746074,-2.54585,1749200684831,8
987.882,-190.478,543.923,-3.10926,0.0742107,-2.54574,1749200684839,8
987.24,-190.826,543.947,-3.10933,0.0738231,-2.54577,1749200684848,9
986.634,-191.071,544.003,-3.10953,0.0736119,-2.5458,1749200684856,8
986.037,-191.274,544.057,-3.10915,0.0732775,-2.54627,1749200684865,9
985.434,-191.534,544.114,-3.10913,0.0729581,-2.54666,1749200684873,8
984.931,-191.681,544.189,-3.1094,0.0728599,-2.5474,1749200684881,8
984.506,-192.004,544.256,-3.10996,0.0730757,-2.54756,1749200684889,8
984.025,-192.488,544.473,-3.11046,0.073248,-2.54745,1749200684898,9
983.851,-192.935,544.57,-3.11166,0.0742822,-2.54691,1749200684906,8
983.68,-193.288,544.605,-3.11263,0.0749098,-2.54667,1749200684915,9
983.348,-193.604,544.653,-3.11316,0.0748188,-2.54689,1749200684923,8
982.974,-193.948,544.694,-3.11372,0.0747614,-2.54699,1749200684931,8
982.629,-194.191,544.641,-3.11384,0.074312,-2.54731,1749200684939,8
982.257,-194.372,544.542,-3.11371,0.0737732,-2.54739,1749200684948,9
981.976,-194.503,544.496,-3.11386,0.0737864,-2.54748,1749200684956,8
981.885,-194.611,544.406,-3.11373,0.0743286,-2.5473,1749200684964,8
981.704,-194.799,544.355,-3.11382,0.0746369,-2.54721,1749200684973,9
981.624,-195.106,544.442,-3.11428,0.0756486,-2.54726,1749200684981,8
981.609,-195.32,544.437,-3.11481,0.0763224,-2.5475,1749200684990,9
981.435,-195.551,544.395,-3.11547,0.076452,-2.54791,1749200684998,8
981.325,-195.8,544.37,-3.11624,0.0765079,-2.54816,1749200685006,8
981.193,-196.036,544.349,-3.11699,0.0763246,-2.54842,1749200685015,9
981.04,-196.163,544.285,-3.11728,0.075761,-2.54856,1749200685023,8
980.88,-196.345,544.228,-3.11765,0.075532,-2.54869,1749200685032,9
980.976,-196.211,544.153,-3.11735,0.0755551,-2.54862,1749200685039,7
980.992,-196.261,544.118,-3.11726,0.0759094,-2.54872,1749200685048,9
981.135,-196.179,544.054,-3.11693,0.0765361,-2.54885,1749200685056,8
981.217,-196.204,543.962,-3.11659,0.0773469,-2.54915,1749200685072,16
981.317,-196.117,543.823,-3.11649,0.0773008,-2.54948,1749200685083,11
981.382,-196.241,543.882,-3.11705,0.07736,-2.54904,1749200685122,39
981.432,-196.242,543.863,-3.11726,0.0774602,-2.54908,1749200685135,13
981.351,-196.345,543.942,-3.11735,0.0771449,-2.54916,1749200685140,5
981.357,-196.273,543.96,-3.11737,0.0768976,-2.54916,1749200685149,9
981.281,-196.307,543.975,-3.11747,0.0766543,-2.5491,1749200685156,7
981.262,-196.227,544.018,-3.11741,0.0762674,-2.54904,1749200685165,9
981.283,-196.202,544.107,-3.11724,0.0761722,-2.54887,1749200685173,8
981.379,-196.082,544.171,-3.11698,0.0763625,-2.54855,1749200685181,8
981.454,-195.983,544.267,-3.11666,0.0765246,-2.54835,1749200685189,8
981.597,-195.844,544.384,-3.11633,0.0768064,-2.54815,1749200685198,9
981.706,-195.719,544.517,-3.11606,0.0769462,-2.54816,1749200685206,8
981.652,-195.622,544.621,-3.11602,0.0766445,-2.54863,1749200685215,9
981.641,-195.513,544.779,-3.11598,0.0761779,-2.54914,1749200685223,8
981.524,-195.337,544.842,-3.11614,0.0751921,-2.54949,1749200685231,8
981.447,-195.29,544.991,-3.11643,0.0745321,-2.54971,1749200685239,8
981.371,-195.226,545.153,-3.11664,0.073861,-2.54986,1749200685248,9
981.258,-195.304,545.288,-3.11699,0.073256,-2.5498,1749200685256,8
981.217,-195.298,545.465,-3.11745,0.0728608,-2.54925,1749200685264,8
981.257,-195.317,545.627,-3.1178,0.0727508,-2.54907,1749200685272,8
981.233,-195.34,545.831,-3.11836,0.0724792,-2.54875,1749200685282,10
981.272,-195.375,545.928,-3.11865,0.0722773,-2.54828,1749200685290,8
981.342,-195.407,546.159,-3.11909,0.0724153,-2.54802,1749200685298,8
981.354,-195.379,546.371,-3.11916,0.0723347,-2.548,1749200685306,8
981.521,-195.239,546.504,-3.11924,0.0722847,-2.54826,1749200685315,9
981.479,-195.197,546.749,-3.11923,0.0718661,-2.54862,1749200685323,8
981.49,-194.995,546.807,-3.11935,0.0713118,-2.54894,1749200685332,9
981.209,-195.157,547.094,-3.11979,0.0703786,-2.54847,1749200685340,8
980.977,-195.311,547.546,-3.12065,0.0691549,-2.54789,1749200685359,19
980.931,-195.342,547.714,-3.12114,0.0686616,-2.5475,1749200685372,13
980.972,-195.386,547.996,-3.12151,0.0682758,-2.54726,1749200685385,13
980.966,-195.429,548.152,-3.12164,0.0681431,-2.54728,1749200685394,9
980.994,-195.454,548.287,-3.12163,0.068156,-2.5477,1749200685400,6
980.979,-195.5,548.463,-3.12174,0.0680018,-2.54797,1749200685406,6
980.919,-195.629,548.632,-3.12216,0.0676072,-2.54819,1749200685416,10
980.844,-195.724,548.746,-3.12251,0.0671776,-2.54817,1749200685423,7
980.906,-195.697,548.728,-3.12292,0.0667347,-2.54772,1749200685432,9
980.935,-195.803,548.815,-3.12326,0.0667427,-2.54702,1749200685440,8
980.987,-195.926,549.005,-3.12359,0.0666959,-2.54679,1749200685449,9
981.053,-195.999,549.128,-3.12379,0.0669546,-2.54654,1749200685456,7
981.136,-196.04,549.264,-3.1238,0.0671835,-2.54658,1749200685465,9
981.108,-196.105,549.413,-3.12397,0.0668338,-2.54687,1749200685473,8
981.004,-196.179,549.55,-3.12417,0.0661518,-2.5472,1749200685481,8
980.998,-196.07,549.517,-3.12453,0.0652975,-2.54721,1749200685489,8
980.795,-196.082,549.703,-3.12459,0.0643248,-2.54683,1749200685498,9
980.838,-196.043,549.86,-3.12475,0.0641205,-2.54615,1749200685515,17
980.888,-196.078,550.18,-3.1249,0.0641556,-2.54531,1749200685538,23
980.999,-196.041,550.262,-3.12483,0.0647749,-2.54529,1749200685543,5
981.102,-196.082,550.42,-3.12499,0.0648183,-2.54493,1749200685551,8
980.795,-196.194,550.711,-3.12561,0.0624123,-2.54529,1749200685575,24
980.858,-196.131,550.651,-3.12543,0.0626948,-2.54532,1749200685587,12
980.966,-196.058,550.786,-3.12536,0.0630344,-2.5452,1749200685606,19
981.079,-195.948,550.902,-3.12547,0.0638437,-2.54504,1749200685615,9
981.284,-195.944,551.012,-3.12572,0.0648012,-2.54475,1749200685623,8
981.398,-195.865,551.052,-3.12613,0.0653632,-2.54452,1749200685631,8
981.406,-195.898,551.15,-3.12649,0.0653151,-2.54456,1749200685639,8
981.428,-195.906,551.243,-3.12677,0.0653332,-2.54449,1749200685649,10
981.371,-195.919,551.309,-3.12688,0.0645883,-2.54418,1749200685656,7
981.2,-195.904,551.319,-3.12687,0.0636539,-2.54392,1749200685664,8
981.155,-195.917,551.364,-3.1268,0.0633559,-2.54364,1749200685672,8
981.104,-195.91,551.397,-3.1268,0.0630515,-2.54341,1749200685682,10
981.241,-195.752,551.369,-3.12667,0.0632917,-2.54329,1749200685689,7
981.31,-195.725,551.415,-3.12665,0.063435,-2.54307,1749200685698,9
981.373,-195.749,551.489,-3.12689,0.0636411,-2.54294,1749200685706,8
981.443,-195.771,551.551,-3.12731,0.0637381,-2.54299,1749200685715,9
981.423,-195.828,551.619,-3.12772,0.0635582,-2.54306,1749200685723,8
981.432,-195.826,551.636,-3.12822,0.0631782,-2.54296,1749200685732,9
981.499,-195.766,551.613,-3.12844,0.062854,-2.54299,1749200685739,7
981.615,-195.32,551.617,-3.12866,0.0625477,-2.54186,1749200685757,18
981.597,-195.296,551.673,-3.12864,0.0628313,-2.54155,1749200685792,35
981.751,-195.022,551.686,-3.12858,0.0630724,-2.5409,1749200685812,20
981.576,-194.908,551.791,-3.12832,0.0623016,-2.54144,1749200685817,5
981.529,-194.511,551.895,-3.12806,0.061679,-2.54132,1749200685841,24
981.365,-194.454,551.995,-3.12823,0.0609666,-2.54094,1749200685846,5
981.232,-194.095,552.072,-3.12841,0.060391,-2.53993,1749200685856,10
981.252,-193.935,552.107,-3.1286,0.0606065,-2.53938,1749200685866,10
981.368,-193.667,552.046,-3.12864,0.0608691,-2.53873,1749200685873,7
981.433,-193.386,552.097,-3.12875,0.0612211,-2.53796,1749200685881,8
