x,y,z,A,B,C,T,delta_ms
988.38,-191.985,578.259,-3.12474,0.0243302,-2.61082,1749200676407,4
988.325,-191.737,578.369,-3.12482,0.0242218,-2.61082,1749200676411,4
988.253,-191.529,578.505,-3.12491,0.0241148,-2.61078,1749200676415,4
988.13,-191.437,578.722,-3.12503,0.0240121,-2.61062,1749200676419,4
988.019,-191.318,578.914,-3.12515,0.0238825,-2.61044,1749200676423,4
987.948,-191.118,579.033,-3.12529,0.023672,-2.61021,1749200676427,4
987.877,-190.918,579.151,-3.12543,0.0234614,-2.60998,1749200676431,4
987.819,-190.707,579.261,-3.12553,0.0233243,-2.6098,1749200676435,4
987.761,-190.496,579.371,-3.12563,0.0231872,-2.60962,1749200676439,4
987.594,-190.332,579.513,-3.12571,0.0228706,-2.6093,1749200676443,4
987.427,-190.167,579.654,-3.12578,0.022554,-2.60898,1749200676447,4
987.331,-189.947,579.77,-3.12581,0.0223361,-2.60866,1749200676451,4
987.257,-189.708,579.877,-3.12583,0.0221511,-2.60835,1749200676455,4
987.165,-189.439,579.924,-3.12584,0.0219621,-2.60802,1749200676459,4
987.055,-189.139,579.911,-3.12584,0.021769,-2.60768,1749200676463,4
986.965,-188.819,579.957,-3.12579,0.0216167,-2.60716,1749200676467,4
986.895,-188.481,580.06,-3.12568,0.0215052,-2.60646,1749200676471,4
986.842,-188.123,580.128,-3.12554,0.0214306,-2.60591,1749200676475,4
986.806,-187.747,580.16,-3.12536,0.0213929,-2.60549,1749200676479,4
986.77,-187.358,580.226,-3.12511,0.0213956,-2.60505,1749200676483,4
986.734,-186.957,580.326,-3.1248,0.0214387,-2.6046,1749200676487,4
986.703,-186.585,580.437,-3.12453,0.0214516,-2.60422,1749200676491,4
986.678,-186.241,580.56,-3.12428,0.0214343,-2.60392,1749200676495,4
986.652,-185.874,580.681,-3.12402,0.0214416,-2.60362,1749200676499,4
986.624,-185.433,580.799,-3.12375,0.0215223,-2.60331,1749200676503,4
986.593,-185.021,580.926,-3.12357,0.0215867,-2.603,1749200676507,4
986.554,-184.697,581.083,-3.12363,0.0216023,-2.60269,1749200676511,4
986.515,-184.373,581.24,-3.12369,0.0216178,-2.60237,1749200676515,4
986.456,-183.939,581.372,-3.12372,0.0215941,-2.6021,1749200676519,4
986.397,-183.505,581.504,-3.12376,0.0215703,-2.60183,1749200676523,4
986.356,-183.115,581.629,-3.12385,0.0215797,-2.6014,1749200676527,4
986.314,-182.725,581.755,-3.12394,0.021589,-2.60096,1749200676531,4
986.237,-182.219,581.784,-3.12414,0.0215289,-2.60047,1749200676535,4
986.149,-181.674,581.78,-3.12438,0.0214455,-2.59997,1749200676539,4
986.087,-181.259,581.894,-3.1245,0.0213656,-2.59943,1749200676543,4
986.025,-180.844,582.007,-3.12463,0.0212856,-2.59889,1749200676547,4
