x,y,z,A,B,C,button,T,delta_ms
758.138,136.021,1078.53,2.19807,1.57033,-0.631824,0,1753960871093,4
758.131,136.02,1078.55,2.22363,1.57032,-0.657367,0,1753960871097,4
758.125,136.016,1078.57,2.23445,1.57032,-0.668197,0,1753960871101,4
758.118,136.012,1078.59,2.24528,1.57032,-0.679039,0,1753960871105,4
757.984,135.821,1078.28,2.27201,1.57025,-0.705676,0,1753960871109,4
757.85,135.63,1077.98,2.29222,1.57017,-0.725786,0,1753960871113,4
757.83,135.624,1077.97,2.27861,1.57015,-0.712155,0,1753960871117,4
757.809,135.618,1077.96,2.26569,1.57014,-0.699213,0,1753960871121,4
757.925,135.659,1078.03,2.31171,1.57029,-0.745153,0,1753960871125,4
758.041,135.7,1078.1,2.3974,1.57044,-0.830772,0,1753960871129,4
758.033,135.692,1078.1,2.40885,1.57043,-0.842256,0,1753960871133,4
758.025,135.683,1078.1,2.41958,1.57042,-0.853034,0,1753960871137,4
758.019,135.673,1078.1,2.38783,1.57044,-0.821242,0,1753960871141,4
758.013,135.663,1078.1,2.35129,1.57047,-0.784667,0,1753960871145,4
758.013,135.639,1077.93,2.64891,1.57012,-1.08234,0,1753960871149,4
758.013,135.615,1077.76,2.74188,1.56976,-1.17536,0,1753960871153,4
758.01,135.609,1077.74,2.75982,1.56978,-1.1933,0,1753960871157,4
758.007,135.604,1077.73,2.77852,1.5698,-1.212,0,1753960871161,4
757.993,135.491,1077.61,2.7622,1.56966,-1.19571,0,1753960871165,4
757.98,135.378,1077.5,2.74956,1.56951,-1.18311,0,1753960871169,4
758.083,135.48,1077.63,2.69048,1.56975,-1.12407,0,1753960871173,4
758.186,135.583,1077.77,2.59836,1.56997,-1.032,0,1753960871177,4
758.197,135.575,1077.76,2.58439,1.56998,-1.01803,0,1753960871181,4
758.207,135.568,1077.74,2.57015,1.56999,-1.00379,0,1753960871185,4
758.134,135.621,1077.67,2.63105,1.56973,-1.06463,0,1753960871189,4
758.061,135.675,1077.61,2.66811,1.56947,-1.10164,0,1753960871193,4
758.055,135.671,1077.59,2.66774,1.56948,-1.10128,0,1753960871197,4
758.048,135.666,1077.58,2.66735,1.5695,-1.10091,0,1753960871201,4
758.05,135.585,1077.7,2.52387,1.5695,-0.95762,0,1753960871205,4
758.053,135.503,1077.83,2.38286,1.56948,-0.816794,0,1753960871209,4
758.048,135.496,1077.83,2.40233,1.56948,-0.83627,0,1753960871213,4
758.043,135.489,1077.83,2.42189,1.56948,-0.855825,0,1753960871217,4
758.041,135.48,1077.83,2.40771,1.56946,-0.841613,0,1753960871221,4
758.04,135.47,1077.83,2.39401,1.56944,-0.827883,0,1753960871225,4
758.074,135.565,1077.75,2.62954,1.56939,-1.06313,0,1753960871229,4
758.108,135.66,1077.67,2.83947,1.56927,-1.27279,0,1753960871233,4
758.106,135.655,1077.66,2.8455,1.56935,-1.27883,0,1753960871237,4
758.104,135.649,1077.65,2.85216,1.56942,-1.28551,0,1753960871241,4
758.222,135.877,1077.85,2.80661,1.56957,-1.24011,0,1753960871245,4
758.341,136.104,1078.05,2.74881,1.56971,-1.18246,0,1753960871249,4
758.346,136.107,1078.06,2.74805,1.56969,-1.18165,0,1753960871253,4
758.351,136.111,1078.07,2.74732,1.56968,-1.18087,0,1753960871257,4
758.358,136.114,1078.08,2.75171,1.56967,-1.1853,0,1753960871261,4
758.365,136.118,1078.08,2.75605,1.56966,-1.18967,0,1753960871265,4
758.229,136.072,1078.24,2.69897,1.56983,-1.13253,0,1753960871269,4
758.094,136.026,1078.39,2.61731,1.57,-1.05082,0,1753960871273,4
758.083,136.027,1078.41,2.59442,1.57001,-1.02791,0,1753960871277,4
758.072,136.028,1078.43,2.57138,1.57001,-1.00484,0,1753960871281,4
758.079,136.004,1078.39,2.55526,1.57001,-0.988868,0,1753960871285,4
758.085,135.981,1078.34,2.53909,1.57001,-0.972834,0,1753960871289,4
758.081,135.982,1078.35,2.53969,1.57001,-0.9734,0,1753960871293,4
758.076,135.983,1078.37,2.54029,1.57001,-0.973962,0,1753960871297,4
758.068,135.986,1078.38,2.51926,1.57002,-0.952947,0,1753960871301,4
758.061,135.988,1078.39,2.49742,1.57004,-0.931125,0,1753960871305,4
758.049,135.96,1078.2,2.62509,1.5698,-1.05884,0,1753960871309,4
758.037,135.933,1078,2.70327,1.56956,-1.13708,0,1753960871313,4
758.032,135.938,1078,2.69704,1.56955,-1.13085,0,1753960871317,4
758.027,135.943,1077.99,2.69088,1.56954,-1.1247,0,1753960871321,4
758.021,135.895,1077.93,2.62773,1.56931,-1.06155,0,1753960871325,4
758.016,135.847,1077.86,2.58148,1.56908,-1.01531,0,1753960871329,4
758.013,135.85,1077.86,2.5739,1.56907,-1.00773,0,1753960871333,4
758.011,135.854,1077.85,2.56648,1.56905,-1.0003,0,1753960871337,4
758.01,135.855,1077.84,2.5661,1.56907,-0.999934,0,1753960871341,4
758.009,135.856,1077.84,2.56572,1.56909,-0.999556,0,1753960871345,4
757.98,135.671,1077.75,2.54402,1.56891,-0.977772,0,1753960871349,4
757.951,135.486,1077.66,2.52612,1.56873,-0.959795,0,1753960871353,4
757.95,135.477,1077.66,2.52082,1.56872,-0.95448,0,1753960871357,4
757.949,135.468,1077.65,2.51556,1.56871,-0.949215,0,1753960871361,4
757.949,135.459,1077.64,2.51486,1.56872,-0.948517,0,1753960871365,4
757.949,135.451,1077.63,2.51414,1.56873,-0.947811,0,1753960871369,4
758.048,135.448,1077.74,2.49887,1.56878,-0.932574,0,1753960871373,4
758.146,135.445,1077.84,2.48283,1.56883,-0.916553,0,1753960871377,4
758.158,135.434,1077.83,2.47403,1.56881,-0.907774,0,1753960871381,4
758.17,135.423,1077.83,2.46546,1.56878,-0.89922,0,1753960871385,4
758.17,135.537,1077.91,2.40258,1.56895,-0.836523,0,1753960871389,4
758.171,135.65,1077.99,2.32744,1.56911,-0.761561,0,1753960871393,4
758.179,135.646,1078,2.32143,1.56909,-0.755548,0,1753960871397,4
758.188,135.642,1078,2.31553,1.56908,-0.749652,0,1753960871401,4
758.235,135.835,1078.08,2.22879,1.56906,-0.6629,0,1753960871405,4
758.281,136.027,1078.16,2.14442,1.56903,-0.578525,0,1753960871409,4
758.289,136.036,1078.16,2.14182,1.56903,-0.575924,0,1753960871413,4
758.296,136.044,1078.16,2.1392,1.56904,-0.573309,0,1753960871417,4
758.303,136.051,1078.16,2.15008,1.56902,-0.584197,0,1753960871421,4
758.309,136.058,1078.16,2.16073,1.569,-0.594866,0,1753960871425,4
758.189,135.921,1078.17,2.09295,1.56918,-0.527105,0,1753960871429,4
758.068,135.783,1078.17,2.00853,1.56936,-0.442705,0,1753960871433,4
758.06,135.787,1078.19,1.99924,1.56938,-0.43343,0,1753960871437,4
758.053,135.791,1078.2,1.98962,1.5694,-0.423826,0,1753960871441,4
758.126,135.924,1078.2,1.95976,1.56938,-0.394106,0,1753960871445,4
758.199,136.057,1078.2,1.93084,1.56936,-0.365324,0,1753960871449,4
758.195,136.07,1078.2,1.94626,1.56935,-0.380741,0,1753960871453,4
758.19,136.082,1078.2,1.9615,1.56934,-0.395964,0,1753960871457,4
758.182,136.094,1078.21,1.95685,1.56935,-0.39132,0,1753960871461,4
758.174,136.107,1078.22,1.95216,1.56935,-0.386636,0,1753960871465,4
758.022,135.921,1078.07,2.10385,1.56937,-0.538086,0,1753960871469,4
757.87,135.734,1077.93,2.25527,1.56935,-0.689263,0,1753960871473,4
757.858,135.736,1077.92,2.25658,1.56933,-0.690569,0,1753960871477,4
757.847,135.737,1077.92,2.25784,1.5693,-0.691834,0,1753960871481,4
757.951,135.804,1077.82,2.39079,1.56919,-0.824531,0,1753960871485,4
758.055,135.87,1077.72,2.50481,1.56906,-0.938298,0,1753960871489,4
758.053,135.877,1077.71,2.50874,1.56911,-0.942264,0,1753960871493,4
758.05,135.884,1077.7,2.5129,1.56916,-0.946468,0,1753960871497,4
758.047,135.892,1077.69,2.50623,1.5691,-0.939774,0,1753960871501,4
758.044,135.899,1077.69,2.5,1.56904,-0.933533,0,1753960871505,4
