x,y,z,A,B,C,button,T,delta_ms
758.053,135.568,1078.15,2.24834,1.56932,-0.682721,0,1753960871781,4
758.047,135.589,1078.19,2.21688,1.56939,-0.651296,0,1753960871785,4
758.054,135.632,1078.23,2.18719,1.56945,-0.621648,0,1753960871789,4
758.069,135.689,1078.26,2.16664,1.56949,-0.601147,0,1753960871793,4
758.081,135.74,1078.27,2.14793,1.56951,-0.582484,0,1753960871797,4
758.093,135.792,1078.29,2.12567,1.56953,-0.560262,0,1753960871801,4
758.105,135.848,1078.29,2.08371,1.56955,-0.518361,0,1753960871805,4
758.124,135.91,1078.3,2.03932,1.56955,-0.474034,0,1753960871809,4
758.15,135.975,1078.31,2.01449,1.56954,-0.449259,0,1753960871813,4
758.178,136.042,1078.32,1.99425,1.56953,-0.429071,0,1753960871817,4
758.207,136.111,1078.32,1.97562,1.56951,-0.410492,0,1753960871821,4
758.236,136.181,1078.33,1.95774,1.5695,-0.392666,0,1753960871825,4
758.251,136.228,1078.32,1.95648,1.56947,-0.39146,0,1753960871829,4
758.238,136.229,1078.29,1.96261,1.56943,-0.397635,0,1753960871833,4
758.212,136.209,1078.27,1.95803,1.56939,-0.393073,0,1753960871837,4
758.184,136.189,1078.24,1.95241,1.56935,-0.387482,0,1753960871841,4
758.181,136.194,1078.22,1.94007,1.56933,-0.375151,0,1753960871845,4
758.201,136.222,1078.22,1.93458,1.56931,-0.369663,0,1753960871849,4
758.223,136.248,1078.21,1.94571,1.5693,-0.380772,0,1753960871853,4
758.245,136.274,1078.21,1.9559,1.56929,-0.390945,0,1753960871857,4
758.268,136.299,1078.2,1.96203,1.56928,-0.397069,0,1753960871861,4
758.292,136.325,1078.2,1.9667,1.56927,-0.401729,0,1753960871865,4
758.312,136.351,1078.2,1.96522,1.56926,-0.400219,0,1753960871869,4
758.343,136.402,1078.24,1.94385,1.56928,-0.378798,0,1753960871873,4
758.39,136.478,1078.29,1.90786,1.56931,-0.342762,0,1753960871877,4
758.438,136.555,1078.34,1.87315,1.56935,-0.308,0,1753960871881,4
758.474,136.616,1078.4,1.83256,1.56939,-0.26736,0,1753960871885,4
758.474,136.632,1078.44,1.79246,1.56942,-0.227227,0,1753960871889,4
758.449,136.622,1078.48,1.76053,1.56944,-0.195269,0,1753960871893,4
758.422,136.611,1078.52,1.72518,1.56946,-0.159882,0,1753960871897,4
758.393,136.599,1078.56,1.68749,1.56948,-0.122156,0,1753960871901,4
758.363,136.586,1078.6,1.65103,1.5695,-0.0856479,0,1753960871905,4
758.324,136.564,1078.63,1.63056,1.56951,-0.0651228,0,1753960871909,4
758.283,136.533,1078.62,1.63425,1.56952,-0.0687637,0,1753960871913,4
