x,y,z,A,B,C,button,T,delta_ms
115.839,-345.624,-504.687,-2.56508,-1.52419,-2.63933,0,1753960871481,8
115.628,-345.822,-504.557,-2.57245,-1.52454,-2.64622,0,1753960871489,8
115.633,-345.841,-504.543,-2.57028,-1.52456,-2.64412,0,1753960871497,8
115.638,-345.854,-504.528,-2.57284,-1.52453,-2.64665,0,1753960871505,8
115.548,-345.703,-504.767,-2.56284,-1.52446,-2.63658,0,1753960871513,8
115.538,-345.705,-504.767,-2.56372,-1.52437,-2.63744,0,1753960871521,8
115.799,-345.854,-504.96,-2.57472,-1.52447,-2.64845,0,1753960871529,8
115.818,-345.86,-504.974,-2.57591,-1.52453,-2.64964,0,1753960871537,8
115.834,-345.868,-504.985,-2.57526,-1.52453,-2.64897,0,1753960871545,8
115.72,-345.664,-505.108,-2.56723,-1.52442,-2.64102,0,1753960871553,8
115.737,-345.655,-505.137,-2.56706,-1.52437,-2.64084,0,1753960871561,8
115.842,-345.97,-505.256,-2.57984,-1.52431,-2.65389,0,1753960871569,8
115.863,-345.992,-505.274,-2.58025,-1.52437,-2.65426,0,1753960871577,8
115.877,-346.007,-505.285,-2.58144,-1.52436,-2.65543,0,1753960871585,8
115.651,-345.821,-505.123,-2.573,-1.52411,-2.64729,0,1753960871593,8
115.648,-345.825,-505.129,-2.57316,-1.52416,-2.64744,0,1753960871601,8
115.636,-345.829,-505.142,-2.57317,-1.52415,-2.64747,0,1753960871609,8
115.949,-346.166,-505.462,-2.57522,-1.52422,-2.64931,0,1753960871617,8
115.967,-346.182,-505.48,-2.57566,-1.52418,-2.64971,0,1753960871625,8
115.741,-345.913,-505.376,-2.56786,-1.52427,-2.64181,0,1753960871633,8
115.741,-345.908,-505.395,-2.5688,-1.52424,-2.64273,0,1753960871641,8
115.662,-345.772,-505.198,-2.56888,-1.52406,-2.64333,0,1753960871649,8
115.657,-345.759,-505.207,-2.56942,-1.52408,-2.64388,0,1753960871657,8
115.651,-345.748,-505.216,-2.56928,-1.52404,-2.64376,0,1753960871665,8
115.43,-345.536,-504.565,-2.56379,-1.5241,-2.6383,0,1753960871673,8
115.409,-345.513,-504.538,-2.56317,-1.52412,-2.63765,0,1753960871681,8
115.77,-345.735,-504.816,-2.56656,-1.52436,-2.64072,0,1753960871689,8
115.784,-345.725,-504.802,-2.56576,-1.52435,-2.63994,0,1753960871697,8
115.798,-345.727,-504.788,-2.56596,-1.52434,-2.64015,0,1753960871705,8
115.818,-345.895,-505.04,-2.57779,-1.5245,-2.65184,0,1753960871713,8
115.825,-345.909,-505.038,-2.57835,-1.52448,-2.65237,0,1753960871721,8
115.66,-345.708,-505.004,-2.57661,-1.52426,-2.65101,0,1753960871729,8
115.647,-345.697,-505.011,-2.57525,-1.52418,-2.64971,0,1753960871737,8
115.642,-345.682,-505.014,-2.57507,-1.52425,-2.64948,0,1753960871745,8
115.56,-345.349,-504.807,-2.56642,-1.52428,-2.64107,0,1753960871753,8
115.545,-345.309,-504.8,-2.56692,-1.52431,-2.64155,0,1753960871761,8
115.695,-345.308,-504.809,-2.55622,-1.52406,-2.63101,0,1753960871769,8
115.708,-345.257,-504.796,-2.5558,-1.52403,-2.63056,0,1753960871777,8
