x,y,z,A,B,C
1149.14,-149.907,588.042,-2.97665,-0.254626,1.57605
1149.17,-149.919,587.379,-2.97651,-0.254075,1.57624
1149.15,-149.89,586.705,-2.9766,-0.254134,1.57611
1149.04,-149.644,585.864,-2.9762,-0.254954,1.57616
1149.05,-149.604,585.183,-2.97646,-0.254987,1.57626
1149.07,-149.599,584.425,-2.97616,-0.254719,1.57632
1149,-149.755,583.686,-2.97654,-0.255271,1.57613
1149.02,-149.746,582.943,-2.97623,-0.25534,1.57642
1149.16,-149.702,582.272,-2.9762,-0.255511,1.57644
1149.19,-149.698,581.496,-2.97618,-0.255701,1.57661
1149.21,-149.643,580.852,-2.97629,-0.25587,1.5763
1149.19,-149.573,579.951,-2.97624,-0.255661,1.57663
1149.24,-149.515,579.31,-2.97611,-0.255963,1.57655
1149.27,-149.479,578.969,-2.97633,-0.255099,1.57629
1149.32,-149.465,578.112,-2.97636,-0.255057,1.57631
1149.31,-149.441,576.88,-2.97637,-0.25522,1.57633
1149.37,-149.43,575.991,-2.97634,-0.255165,1.57636
1149.45,-149.404,575.1,-2.97639,-0.254545,1.57641
1149.48,-149.389,574.314,-2.97646,-0.254743,1.57636
1149.46,-149.334,573.934,-2.97639,-0.255186,1.57646
1149.5,-149.356,573.214,-2.97643,-0.255103,1.57653
1149.56,-149.298,572.517,-2.97619,-0.255245,1.57652
1149.3,-149.463,571.895,-2.97651,-0.254792,1.57636
1149.3,-149.421,571.114,-2.97642,-0.254695,1.57639
1149.22,-149.528,570.458,-2.97654,-0.255072,1.5764
1149.31,-149.494,569.814,-2.97616,-0.255312,1.57646
1149.29,-149.488,569.298,-2.97674,-0.254713,1.57632
1149.34,-149.485,568.554,-2.97637,-0.253814,1.57641
1149.37,-149.506,567.875,-2.97684,-0.254704,1.57612
1149.16,-149.538,567.235,-2.97607,-0.255055,1.5766
1149.18,-149.502,566.521,-2.97681,-0.254513,1.57634
1149.15,-149.475,564.358,-2.97652,-0.254717,1.57641
1149.21,-148.889,564.01,-2.97647,-0.255163,1.57671
1149.17,-148.72,562.116,-2.97632,-0.254636,1.577
1149.16,-148.995,561.706,-2.97645,-0.255417,1.57675
1149.11,-148.914,560.29,-2.97643,-0.255596,1.57671
1149.26,-148.866,559.298,-2.97658,-0.254807,1.57673
1149.13,-149.237,557.981,-2.9763,-0.255453,1.57686
1149.29,-149.009,557.093,-2.97661,-0.254885,1.57648
1149.43,-149.257,556.635,-2.97649,-0.25494,1.57664
1149.44,-149.233,555.147,-2.97629,-0.255588,1.57679
1149.42,-149.238,554.643,-2.97643,-0.255555,1.57674
1149.5,-149.074,553.901,-2.97641,-0.255762,1.57676
1149.55,-149.072,553.249,-2.97647,-0.255423,1.5767
1149.59,-149.074,552.601,-2.97652,-0.255167,1.57677
1149.55,-148.915,551.675,-2.97669,-0.255373,1.57672
1149.51,-148.874,550.965,-2.97643,-0.255834,1.57667
1149.54,-148.925,550.542,-2.97661,-0.255821,1.57653
1149.65,-148.913,549.864,-2.97667,-0.255162,1.57649
1149.48,-148.93,549.108,-2.97669,-0.254562,1.57639
1149.44,-148.939,548.297,-2.97671,-0.255158,1.57645
1149.43,-148.814,547.618,-2.97666,-0.255343,1.5764
1149.49,-148.851,546.902,-2.97665,-0.255122,1.57654
1149.54,-148.808,546.121,-2.97684,-0.254967,1.5765
1149.5,-148.767,545.469,-2.97656,-0.255445,1.57653
1149.62,-148.732,544.763,-2.97648,-0.254896,1.57671
1149.7,-148.727,544.046,-2.9765,-0.254761,1.5766
1149.6,-148.675,543.402,-2.97688,-0.25455,1.57635
1149.57,-148.665,542.64,-2.97667,-0.254419,1.57668
1149.41,-148.528,541.86,-2.97666,-0.255264,1.57655
1149.38,-148.458,541.159,-2.97642,-0.25544,1.57664
1149.41,-148.46,540.606,-2.97658,-0.255134,1.57669
1149.48,-148.412,539.945,-2.97653,-0.254431,1.57661
1149.49,-148.391,539.253,-2.97647,-0.254395,1.57657
1149.49,-148.432,538.597,-2.97639,-0.254603,1.57679
