x,y,z,A,B,C
396.927,-484.016,-1620.18,3.05367,-1.40191,3.03488
396.888,-484.64,-1620.17,3.05173,-1.40287,3.0328
396.48,-485.356,-1620.28,3.05487,-1.40185,3.03605
396.542,-485.944,-1620.22,3.055,-1.40282,3.03604
396.546,-486.603,-1620.35,3.05332,-1.40182,3.03438
396.648,-488.218,-1620.28,3.04858,-1.40279,3.02978
396.631,-488.665,-1620.46,3.05793,-1.40282,3.03894
396.605,-489.4,-1620.44,3.05055,-1.40212,3.03185
396.96,-490.35,-1620.33,3.05528,-1.40278,3.03634
397.058,-491.14,-1620.43,3.05962,-1.40208,3.04062
397.202,-493.136,-1620.74,3.04963,-1.4021,3.03089
396.932,-493.364,-1620.57,3.05878,-1.40251,3.03994
397.081,-494.681,-1620.73,3.05294,-1.4023,3.03415
397.052,-495.724,-1620.75,3.0499,-1.40266,3.0312
396.985,-496.486,-1620.86,3.05613,-1.40212,3.03733
396.685,-497.044,-1620.87,3.05444,-1.40267,3.03563
396.759,-497.747,-1620.97,3.04933,-1.40252,3.03056
397.007,-498.655,-1620.7,3.05078,-1.4026,3.03198
396.987,-499.264,-1620.68,3.05551,-1.4024,3.03663
397.022,-500.014,-1620.74,3.05266,-1.40266,3.03392
396.969,-500.725,-1620.73,3.05656,-1.40215,3.03773
396.954,-501.542,-1620.77,3.05576,-1.4027,3.03705
397.025,-502.219,-1620.78,3.0576,-1.40223,3.03878
397.054,-502.895,-1620.8,3.06113,-1.40279,3.04223
397.136,-503.689,-1620.98,3.05532,-1.40196,3.03649
397.232,-504.377,-1620.92,3.05291,-1.40245,3.03419
397.367,-505.293,-1621,3.05601,-1.40205,3.03719
397.302,-505.727,-1621.22,3.05982,-1.40258,3.04091
397.358,-506.456,-1621.35,3.05295,-1.40237,3.03409
397.491,-507.102,-1621.13,3.05519,-1.4025,3.03636
397.678,-507.84,-1621.25,3.05527,-1.40205,3.03642
397.743,-508.426,-1621.26,3.05258,-1.40251,3.03372
397.442,-509.833,-1621.01,3.05271,-1.40197,3.03407
397.616,-513.256,-1621.29,3.05204,-1.40286,3.03323
397.542,-516.818,-1621.55,3.05496,-1.40235,3.03628
397.614,-517.787,-1621.15,3.05078,-1.40204,3.03213
397.451,-521.059,-1621.29,3.05753,-1.40186,3.03897
397.347,-521.998,-1620.99,3.05107,-1.4022,3.03256
397.438,-522.891,-1621.11,3.05775,-1.40235,3.039
397.385,-523.19,-1621.03,3.05697,-1.40229,3.03829
397.314,-523.547,-1620.85,3.0545,-1.40267,3.03576
397.547,-525.587,-1620.87,3.05758,-1.40251,3.03875
397.598,-526.135,-1620.82,3.05305,-1.40209,3.03445
397.632,-526.458,-1620.92,3.05208,-1.40205,3.03333
397.523,-526.86,-1620.89,3.05022,-1.40285,3.03136
397.531,-527.478,-1620.93,3.05298,-1.40204,3.03419
397.592,-528.259,-1620.96,3.05727,-1.40278,3.03839
397.539,-528.849,-1621.04,3.05209,-1.40234,3.03336
397.49,-529.682,-1621.02,3.05197,-1.40265,3.03309
397.52,-530.442,-1621.05,3.05784,-1.40221,3.03907
397.515,-531.073,-1621.09,3.05943,-1.40272,3.04049
397.198,-531.576,-1620.85,3.05351,-1.40208,3.03486
397.162,-532.389,-1620.89,3.05424,-1.40285,3.0355
397.133,-532.884,-1620.31,3.05747,-1.40207,3.03866
397.188,-533.55,-1620.38,3.05881,-1.40269,3.03998
397.217,-534.113,-1620.34,3.05485,-1.40232,3.03594
397.203,-534.754,-1620.02,3.05307,-1.40265,3.03421
397.063,-535.543,-1620.02,3.05506,-1.40231,3.0362
397.039,-536.161,-1620.11,3.05775,-1.40278,3.03877
397.132,-536.935,-1620.05,3.05482,-1.40227,3.0359
