x,y,z,A,B,C
950.205,-148.671,772.538,-2.98374,-0.256675,1.56274
949.524,-148.596,772.453,-2.98335,-0.256657,1.56286
948.993,-148.669,772.379,-2.98364,-0.257165,1.56279
948.214,-148.748,772.58,-2.98371,-0.257256,1.56244
947.54,-148.711,772.616,-2.98352,-0.256579,1.56256
946.882,-148.647,772.487,-2.98382,-0.256591,1.5625
946.137,-148.632,772.359,-2.98352,-0.257239,1.56254
945.555,-148.667,772.448,-2.98355,-0.257722,1.5626
944.925,-148.684,772.559,-2.98342,-0.257329,1.56285
944.329,-148.552,772.58,-2.98366,-0.256795,1.5627
943.624,-148.584,772.512,-2.98368,-0.256901,1.56266
942.824,-148.474,772.317,-2.98344,-0.257423,1.56271
942.116,-148.504,772.262,-2.98359,-0.257635,1.56268
941.548,-148.462,772.269,-2.98348,-0.257482,1.56279
940.737,-148.63,772.32,-2.98369,-0.257229,1.56257
940.152,-148.558,772.349,-2.98345,-0.256863,1.56265
939.314,-148.514,772.276,-2.98374,-0.256546,1.56263
938.63,-148.491,772.118,-2.98347,-0.257482,1.56261
937.971,-148.54,772.286,-2.98337,-0.257803,1.56268
937.308,-148.495,772.381,-2.9837,-0.256815,1.56269
936.626,-148.484,772.339,-2.98372,-0.256462,1.56268
935.838,-148.505,772.169,-2.98364,-0.257184,1.56261
935.147,-148.523,772.129,-2.98343,-0.257764,1.56267
934.52,-148.457,772.14,-2.98351,-0.257328,1.56271
933.721,-148.706,772.3,-2.98342,-0.256969,1.56269
933.06,-148.658,772.253,-2.98358,-0.257225,1.56257
932.297,-148.666,772.267,-2.98382,-0.257524,1.56244
931.655,-148.601,772.155,-2.98342,-0.25722,1.56265
930.89,-148.523,772.12,-2.98382,-0.257303,1.56262
930.237,-148.487,772.107,-2.98315,-0.257678,1.56289
929.542,-148.88,772.259,-2.98333,-0.257553,1.56264
928.882,-148.874,772.17,-2.98369,-0.25713,1.5626
928.033,-148.911,772.217,-2.98369,-0.25735,1.56261
927.379,-148.845,772.135,-2.98354,-0.257998,1.5625
926.776,-148.816,772.24,-2.98352,-0.25748,1.56265
926.091,-149.128,772.333,-2.98373,-0.257066,1.56246
925.411,-149.176,772.19,-2.98382,-0.256954,1.56253
924.771,-149.132,772.032,-2.98364,-0.258087,1.56253
924.063,-149.201,772.199,-2.98352,-0.258656,1.56253
923.475,-149.162,772.212,-2.98374,-0.25747,1.56256
922.709,-149.134,772.2,-2.98373,-0.257584,1.56259
922.073,-149.145,772.129,-2.98372,-0.257701,1.56265
921.41,-149.086,772.277,-2.98401,-0.258265,1.56236
920.716,-149.07,772.217,-2.98368,-0.257288,1.56276
919.946,-149.078,772.123,-2.98388,-0.257753,1.5626
919.121,-149.114,772.176,-2.98364,-0.258562,1.56248
918.464,-149.091,772.255,-2.98391,-0.258168,1.56227
917.818,-149.109,772.155,-2.98388,-0.257106,1.56251
917.109,-149.137,771.977,-2.98404,-0.257529,1.56228
916.387,-149.111,772.072,-2.98352,-0.258883,1.56249
915.751,-149.067,772.255,-2.98384,-0.257883,1.56257
915.113,-148.995,772.262,-2.98365,-0.257145,1.56255
914.571,-148.801,772.015,-2.98433,-0.257275,1.56241
913.915,-148.808,771.876,-2.98337,-0.258689,1.56272
913.216,-148.764,772.09,-2.98387,-0.258457,1.56246
912.589,-148.751,772.164,-2.98375,-0.257289,1.56267
911.917,-148.405,772.089,-2.98416,-0.257519,1.56241
911.209,-148.362,772.062,-2.98343,-0.258454,1.5626
910.592,-148.281,772.102,-2.98406,-0.257982,1.56238
909.763,-148.128,772.008,-2.98378,-0.256893,1.56259
909.011,-148.063,771.797,-2.98363,-0.258378,1.56261
908.445,-147.987,771.773,-2.98367,-0.258739,1.56245
907.734,-148.036,772.022,-2.98376,-0.258379,1.56257
907.172,-147.818,771.868,-2.98418,-0.257413,1.56259
906.503,-147.729,771.712,-2.98365,-0.25859,1.56263
905.827,-147.67,771.703,-2.98374,-0.258979,1.56251
905.204,-147.525,771.831,-2.98358,-0.257994,1.56282
904.566,-147.431,771.871,-2.98394,-0.257455,1.56261
903.845,-147.404,771.801,-2.98393,-0.25799,1.56272
903.139,-147.393,771.732,-2.98373,-0.258436,1.56257
902.502,-147.299,771.784,-2.98363,-0.258267,1.5626
901.809,-147.329,771.742,-2.98388,-0.258011,1.56244
901.197,-147.293,771.727,-2.98366,-0.257715,1.56246
900.491,-147.424,771.741,-2.9838,-0.257964,1.5625
899.876,-147.36,771.694,-2.9836,-0.257749,1.56266
899.248,-147.334,771.613,-2.98401,-0.257499,1.56248
898.476,-147.699,771.648,-2.98373,-0.258004,1.56252
897.843,-147.659,771.623,-2.98353,-0.258126,1.56256
897.134,-147.591,771.654,-2.98405,-0.257899,1.56241
896.536,-147.534,771.639,-2.98361,-0.257834,1.56261
895.719,-147.553,771.639,-2.98408,-0.257856,1.56238
895.088,-147.503,771.587,-2.98359,-0.25782,1.56275
894.409,-147.48,771.598,-2.984,-0.257994,1.56249
893.649,-147.473,771.62,-2.98343,-0.257708,1.56263
893.009,-147.439,771.565,-2.98404,-0.25772,1.56248
892.341,-147.496,771.544,-2.98353,-0.257531,1.56259
891.649,-147.47,771.49,-2.98405,-0.257729,1.56242
891.005,-147.327,771.564,-2.98366,-0.257857,1.56259
890.34,-147.282,771.606,-2.98396,-0.257398,1.56244
889.699,-147.204,771.532,-2.98388,-0.257009,1.56268
888.906,-147.316,771.498,-2.98388,-0.257571,1.56248
888.237,-147.272,771.505,-2.98373,-0.257888,1.56264
887.512,-147.202,771.521,-2.98397,-0.257418,1.56259
886.746,-147.111,771.547,-2.98398,-0.257268,1.56262
886.064,-147.08,771.488,-2.98386,-0.25766,1.56264
885.345,-146.802,771.446,-2.98402,-0.257866,1.56265
884.669,-146.676,771.448,-2.98405,-0.257554,1.56263
883.902,-146.708,771.382,-2.9839,-0.257256,1.56289
883.302,-146.626,771.303,-2.98393,-0.257932,1.56276
882.563,-146.572,771.31,-2.98416,-0.25849,1.56254
882.02,-146.481,771.352,-2.98369,-0.257829,1.56277
881.306,-146.437,771.313,-2.98411,-0.257205,1.5626
880.615,-146.495,771.255,-2.98397,-0.257637,1.56255
879.968,-146.46,771.257,-2.98403,-0.257949,1.56246
879.253,-146.848,771.403,-2.98387,-0.257648,1.56269
