x,y,z,A,B,C,T,delta_ms
267.459,-345.746,-2447.52,1.59264,0.027088,-0.544079,1749115555397,8
267.451,-345.747,-2447.53,1.59265,0.0271034,-0.544008,1749115555406,9
267.479,-345.766,-2447.47,1.59264,0.0270614,-0.544174,1749115555414,8
267.473,-345.768,-2447.48,1.59263,0.0270653,-0.54409,1749115555423,9
267.609,-345.823,-2447.6,1.59255,0.0269887,-0.544162,1749115555430,7
267.621,-345.826,-2447.62,1.59266,0.0269779,-0.544179,1749115555439,9
267.674,-345.706,-2447.39,1.59261,0.0268807,-0.544106,1749115555447,8
267.691,-345.699,-2447.41,1.59267,0.0269022,-0.544212,1749115555455,8
267.709,-345.696,-2447.42,1.5926,0.0268734,-0.544186,1749115555464,9
267.572,-345.637,-2447.12,1.59266,0.0269836,-0.544222,1749115555472,8
267.576,-345.63,-2447.13,1.59262,0.0269758,-0.544218,1749115555480,8
267.522,-345.686,-2447.16,1.59261,0.0269492,-0.544141,1749115555489,9
267.514,-345.683,-2447.18,1.59262,0.0269106,-0.544204,1749115555497,8
267.519,-345.687,-2447.19,1.59266,0.0269531,-0.544206,1749115555506,9
267.519,-345.685,-2447.19,1.59269,0.0270001,-0.544155,1749115555514,8
267.518,-345.689,-2447.2,1.59257,0.0270167,-0.544086,1749115555522,8
267.517,-345.693,-2447.19,1.59264,0.0269983,-0.544183,1749115555531,9
267.516,-345.694,-2447.2,1.59266,0.0269785,-0.544192,1749115555539,8
267.513,-345.704,-2446.83,1.59267,0.0270603,-0.544192,1749115555548,9
267.52,-345.709,-2446.82,1.59269,0.027048,-0.544171,1749115555556,8
267.52,-345.715,-2446.82,1.59274,0.0269553,-0.544143,1749115555565,9
267.511,-345.645,-2446.78,1.59266,0.0269201,-0.544182,1749115555574,9
267.51,-345.641,-2446.78,1.59277,0.0269167,-0.544142,1749115555580,6
267.516,-345.639,-2446.77,1.59274,0.0269434,-0.544231,1749115555590,10
267.516,-345.636,-2446.77,1.59264,0.0269224,-0.544138,1749115555597,7
267.522,-345.635,-2446.75,1.59273,0.0268561,-0.544065,1749115555606,9
267.503,-345.639,-2446.56,1.59287,0.0269405,-0.544147,1749115555614,8
267.516,-345.639,-2446.54,1.5928,0.0269472,-0.544091,1749115555622,8
267.518,-345.591,-2446.45,1.59283,0.026936,-0.544193,1749115555631,9
267.524,-345.589,-2446.44,1.59285,0.0269608,-0.54417,1749115555639,8
267.532,-345.593,-2446.42,1.59284,0.0268685,-0.544155,1749115555647,8
267.533,-345.596,-2446.41,1.59278,0.0269313,-0.54413,1749115555656,9
267.54,-345.593,-2446.39,1.59283,0.0269825,-0.544161,1749115555665,9
267.545,-345.596,-2446.38,1.59281,0.0269587,-0.544218,1749115555673,8
267.544,-345.592,-2446.38,1.59284,0.0269429,-0.544188,1749115555680,7
267.552,-345.585,-2446.36,1.59285,0.026906,-0.544156,1749115555689,9
267.555,-345.581,-2446.36,1.59293,0.0268946,-0.544228,1749115555697,8
267.57,-345.584,-2446.35,1.5928,0.0269116,-0.54414,1749115555706,9
267.539,-345.662,-2446.59,1.59272,0.026857,-0.544159,1749115555714,8
267.539,-345.662,-2446.58,1.59289,0.0269299,-0.544191,1749115555722,8
267.488,-345.612,-2446.62,1.5928,0.0271134,-0.544133,1749115555731,9
267.487,-345.608,-2446.62,1.59286,0.0270449,-0.544158,1749115555739,8
267.486,-345.607,-2446.61,1.59288,0.027034,-0.544108,1749115555748,9
267.486,-345.61,-2446.62,1.59281,0.0270769,-0.544107,1749115555756,8
267.484,-345.605,-2446.63,1.59285,0.0270863,-0.544051,1749115555765,9
267.468,-345.619,-2446.69,1.59283,0.0271621,-0.544128,1749115555772,7
267.463,-345.613,-2446.7,1.5929,0.0272216,-0.544064,1749115555780,8
267.452,-345.65,-2447.07,1.59279,0.0272143,-0.544088,1749115555789,9
267.446,-345.642,-2447.08,1.59282,0.0272472,-0.544058,1749115555797,8
267.446,-345.639,-2447.09,1.59281,0.0272522,-0.544082,1749115555806,9
267.573,-345.763,-2447.44,1.59273,0.0271775,-0.544046,1749115555813,7
267.579,-345.77,-2447.46,1.59277,0.0271069,-0.543926,1749115555822,9
267.583,-345.776,-2447.48,1.59274,0.0271755,-0.544027,1749115555831,9
267.635,-345.705,-2447.26,1.59281,0.0271711,-0.543995,1749115555839,8
267.654,-345.707,-2447.27,1.59298,0.0271803,-0.544017,1749115555847,8
267.664,-345.714,-2447.29,1.59276,0.0270774,-0.544009,1749115555856,9
267.671,-345.71,-2447.31,1.59281,0.0271312,-0.544033,1749115555864,8
267.439,-345.657,-2446.61,1.59291,0.0273124,-0.544049,1749115555873,9
267.431,-345.659,-2446.61,1.59297,0.0272098,-0.544056,1749115555880,7
267.431,-345.666,-2446.62,1.59292,0.027265,-0.544003,1749115555889,9
267.391,-345.686,-2446.84,1.59286,0.0272953,-0.543903,1749115555897,8
267.379,-345.689,-2446.86,1.59289,0.0272838,-0.544067,1749115555906,9
267.371,-345.697,-2446.88,1.59287,0.0273302,-0.544028,1749115555914,8
267.366,-345.708,-2446.9,1.59289,0.0273179,-0.544033,1749115555922,8
267.359,-345.711,-2446.91,1.59292,0.0273575,-0.544018,1749115555931,9
267.357,-345.724,-2446.93,1.59285,0.0273107,-0.544034,1749115555939,8
267.493,-345.783,-2447.45,1.59286,0.0273983,-0.544013,1749115555947,8
267.49,-345.795,-2447.48,1.59281,0.0273093,-0.544041,1749115555956,9
267.497,-345.801,-2447.5,1.59283,0.0273499,-0.543981,1749115555964,8
267.493,-345.811,-2447.53,1.59281,0.0273366,-0.544084,1749115555972,8
267.501,-345.817,-2447.54,1.59286,0.0273096,-0.544057,1749115555981,9
267.556,-345.876,-2448.13,1.59285,0.0273413,-0.544078,1749115555989,8
267.642,-345.873,-2448.12,1.59295,0.027494,-0.543977,1749115556044,55
267.476,-345.792,-2447.64,1.59298,0.0275654,-0.544021,1749115556136,92
267.467,-345.796,-2447.65,1.59295,0.0275803,-0.544023,1749115556188,52
267.583,-345.843,-2448.1,1.59292,0.0275985,-0.544084,1749115556197,9
267.59,-345.85,-2448.12,1.59281,0.0274747,-0.544099,1749115556206,9
267.593,-345.857,-2448.14,1.59288,0.0275319,-0.544105,1749115556214,8
