x,y,z,A,B,C,T,delta_ms
976.631,-193.187,807.941,3.13761,-0.000713239,-3.13329,1749115554055,4
976.632,-193.184,807.941,3.13761,-0.000712955,-3.13329,1749115554059,4
976.633,-193.182,807.94,3.13761,-0.000712671,-3.13329,1749115554063,4
976.633,-193.179,807.939,3.13761,-0.000712387,-3.13329,1749115554067,4
976.639,-193.153,807.933,3.1376,-0.000709855,-3.13329,1749115554071,4
976.644,-193.134,807.928,3.13759,-0.00070588,-3.13329,1749115554075,4
976.647,-193.123,807.925,3.13759,-0.000700461,-3.13329,1749115554079,4
976.65,-193.112,807.922,3.13759,-0.000696394,-3.13329,1749115554083,4
976.652,-193.105,807.92,3.13758,-0.000696385,-3.13329,1749115554087,4
976.653,-193.098,807.918,3.13758,-0.000696376,-3.13329,1749115554091,4
976.654,-193.091,807.917,3.13758,-0.000696367,-3.13329,1749115554095,4
976.656,-193.084,807.915,3.13758,-0.000696358,-3.13329,1749115554099,4
976.659,-193.068,807.911,3.13757,-0.000696466,-3.13329,1749115554103,4
976.661,-193.055,807.908,3.13757,-0.000695898,-3.13329,1749115554107,4
976.661,-193.056,807.907,3.13756,-0.000693304,-3.13328,1749115554111,4
976.66,-193.057,807.907,3.13756,-0.00069071,-3.13328,1749115554115,4
976.66,-193.058,807.906,3.13756,-0.000684986,-3.13328,1749115554119,4
976.661,-193.061,807.906,3.13755,-0.000676131,-3.13327,1749115554123,4
976.656,-193.062,807.903,3.13754,-0.000670093,-3.13327,1749115554127,4
976.652,-193.063,807.9,3.13754,-0.000665188,-3.13327,1749115554131,4
976.65,-193.064,807.899,3.13754,-0.000663683,-3.13327,1749115554135,4
976.648,-193.066,807.898,3.13753,-0.000662177,-3.13326,1749115554139,4
976.648,-193.068,807.896,3.13753,-0.000653962,-3.13326,1749115554143,4
976.648,-193.071,807.895,3.13753,-0.000645747,-3.13325,1749115554147,4
976.648,-193.069,807.893,3.13752,-0.00063949,-3.13325,1749115554151,4
976.647,-193.067,807.891,3.13752,-0.000633232,-3.13325,1749115554155,4
976.647,-193.065,807.888,3.13751,-0.00062692,-3.13325,1749115554159,4
976.647,-193.063,807.885,3.13751,-0.00062059,-3.13324,1749115554163,4
976.647,-193.061,807.881,3.1375,-0.000614291,-3.13324,1749115554167,4
976.647,-193.058,807.878,3.1375,-0.000608002,-3.13324,1749115554171,4
976.646,-193.056,807.874,3.1375,-0.000603436,-3.13323,1749115554175,4
976.646,-193.054,807.871,3.13749,-0.000599443,-3.13323,1749115554179,4
976.646,-193.052,807.867,3.13749,-0.000592839,-3.13323,1749115554183,4
976.647,-193.05,807.863,3.13748,-0.000583624,-3.13323,1749115554187,4
976.647,-193.048,807.859,3.13748,-0.000576964,-3.13323,1749115554191,4
976.646,-193.046,807.854,3.13747,-0.00057286,-3.13323,1749115554195,4
976.646,-193.044,807.85,3.13747,-0.000569307,-3.13323,1749115554199,4
976.645,-193.041,807.846,3.13746,-0.000566304,-3.13323,1749115554203,4
976.644,-193.038,807.842,3.13746,-0.000562028,-3.13323,1749115554207,4
976.64,-193.034,807.838,3.13745,-0.000553933,-3.13322,1749115554211,4
976.637,-193.029,807.833,3.13745,-0.000545839,-3.13322,1749115554215,4
976.636,-193.045,807.834,3.13744,-0.000537433,-3.13322,1749115554219,4
976.634,-193.061,807.835,3.13744,-0.000529027,-3.13322,1749115554223,4
976.632,-193.073,807.836,3.13743,-0.000520428,-3.13322,1749115554227,4
976.631,-193.084,807.837,3.13743,-0.00051183,-3.13322,1749115554231,4
976.631,-193.091,807.837,3.13742,-0.000504619,-3.13322,1749115554235,4
976.632,-193.097,807.837,3.13742,-0.000497409,-3.13322,1749115554239,4
976.631,-193.107,807.838,3.13741,-0.000492935,-3.13323,1749115554243,4
976.631,-193.116,807.839,3.13741,-0.000488462,-3.13323,1749115554247,4
976.634,-193.116,807.838,3.1374,-0.000486562,-3.13323,1749115554251,4
976.638,-193.113,807.837,3.13739,-0.000485519,-3.13323,1749115554255,4
976.642,-193.111,807.835,3.13739,-0.000484371,-3.13323,1749115554259,4
976.646,-193.109,807.834,3.13738,-0.000483222,-3.13324,1749115554263,4
976.651,-193.105,807.832,3.13738,-0.000482878,-3.13324,1749115554267,4
976.656,-193.1,807.83,3.13738,-0.000482802,-3.13324,1749115554271,4
976.662,-193.094,807.827,3.13738,-0.0004832,-3.13324,1749115554275,4
976.671,-193.082,807.824,3.13737,-0.000485017,-3.13324,1749115554279,4
976.679,-193.071,807.821,3.13737,-0.00048826,-3.13324,1749115554283,4
976.686,-193.059,807.819,3.13737,-0.000492929,-3.13324,1749115554287,4
976.694,-193.045,807.816,3.13737,-0.000497281,-3.13324,1749115554291,4
976.704,-193.027,807.812,3.13737,-0.000501313,-3.13324,1749115554295,4
976.713,-193.009,807.808,3.13737,-0.000503758,-3.13324,1749115554299,4
976.72,-192.992,807.804,3.13736,-0.000504615,-3.13324,1749115554303,4
976.726,-192.976,807.799,3.13736,-0.000506102,-3.13325,1749115554307,4
976.731,-192.96,807.796,3.13736,-0.000509476,-3.13325,1749115554311,4
976.735,-192.945,807.793,3.13736,-0.000512851,-3.13325,1749115554315,4
976.74,-192.931,807.79,3.13736,-0.000515883,-3.13325,1749115554319,4
976.745,-192.918,807.788,3.13735,-0.000518914,-3.13325,1749115554323,4
976.749,-192.903,807.786,3.13735,-0.00052101,-3.13326,1749115554327,4
976.754,-192.888,807.783,3.13736,-0.000523105,-3.13326,1749115554331,4
976.758,-192.867,807.779,3.13735,-0.000524779,-3.13326,1749115554335,4
976.762,-192.847,807.776,3.13735,-0.000526452,-3.13326,1749115554339,4
976.768,-192.822,807.77,3.13735,-0.000527038,-3.13326,1749115554343,4
976.773,-192.795,807.765,3.13734,-0.000527261,-3.13326,1749115554347,4
976.777,-192.776,807.761,3.13734,-0.000528629,-3.13326,1749115554351,4
976.78,-192.757,807.757,3.13733,-0.000529997,-3.13326,1749115554355,4
976.784,-192.736,807.753,3.13733,-0.000532566,-3.13326,1749115554359,4
976.787,-192.714,807.748,3.13732,-0.000535537,-3.13326,1749115554363,4
976.789,-192.696,807.745,3.13732,-0.000537835,-3.13326,1749115554367,4
976.79,-192.679,807.741,3.13732,-0.00053991,-3.13327,1749115554371,4
976.793,-192.664,807.738,3.13732,-0.000543458,-3.13327,1749115554375,4
976.797,-192.65,807.735,3.13731,-0.000547498,-3.13327,1749115554379,4
976.8,-192.635,807.732,3.13732,-0.000551942,-3.13328,1749115554383,4
976.804,-192.617,807.729,3.13732,-0.000556792,-3.13328,1749115554387,4
976.807,-192.602,807.726,3.13732,-0.000561625,-3.13328,1749115554391,4
976.81,-192.588,807.724,3.13732,-0.000566442,-3.13328,1749115554395,4
976.813,-192.575,807.722,3.13732,-0.000570715,-3.13328,1749115554399,4
976.815,-192.562,807.72,3.13732,-0.000573352,-3.13329,1749115554403,4
976.816,-192.551,807.718,3.13732,-0.00057486,-3.13329,1749115554407,4
976.816,-192.542,807.717,3.13732,-0.000575238,-3.13329,1749115554411,4
976.817,-192.533,807.716,3.13733,-0.000575616,-3.13329,1749115554415,4
976.815,-192.529,807.714,3.13733,-0.000573851,-3.1333,1749115554419,4
976.814,-192.526,807.713,3.13733,-0.000572087,-3.1333,1749115554423,4
976.812,-192.522,807.711,3.13733,-0.000569842,-3.1333,1749115554427,4
976.811,-192.517,807.709,3.13733,-0.000567598,-3.1333,1749115554431,4
976.811,-192.511,807.708,3.13733,-0.000565354,-3.13331,1749115554435,4
976.811,-192.504,807.706,3.13733,-0.00056311,-3.13331,1749115554439,4
976.81,-192.495,807.704,3.13733,-0.00056436,-3.13331,1749115554443,4
976.809,-192.487,807.702,3.13734,-0.00056561,-3.13332,1749115554447,4
976.808,-192.481,807.701,3.13734,-0.000560939,-3.13332,1749115554451,4
976.808,-192.475,807.7,3.13734,-0.000556268,-3.13332,1749115554455,4
976.806,-192.473,807.7,3.13733,-0.000551631,-3.13333,1749115554459,4
976.803,-192.474,807.7,3.13733,-0.000547005,-3.13333,1749115554463,4
976.8,-192.474,807.699,3.13733,-0.000544497,-3.13334,1749115554467,4
976.796,-192.474,807.699,3.13732,-0.000542695,-3.13334,1749115554471,4
976.792,-192.475,807.697,3.13732,-0.000541306,-3.13334,1749115554475,4
976.788,-192.478,807.695,3.13732,-0.000540054,-3.13335,1749115554479,4
976.784,-192.48,807.693,3.13732,-0.000538474,-3.13335,1749115554483,4
976.78,-192.483,807.691,3.13732,-0.000536565,-3.13335,1749115554487,4
976.776,-192.486,807.689,3.13732,-0.000534888,-3.13336,1749115554491,4
976.772,-192.488,807.687,3.13732,-0.000533442,-3.13336,1749115554495,4
976.769,-192.494,807.686,3.13732,-0.000533606,-3.13337,1749115554499,4
976.765,-192.504,807.687,3.13732,-0.000535382,-3.13337,1749115554503,4
976.761,-192.511,807.688,3.13732,-0.000537857,-3.13337,1749115554507,4
976.758,-192.516,807.689,3.13732,-0.000541031,-3.13338,1749115554511,4
976.756,-192.521,807.691,3.13732,-0.000544205,-3.13338,1749115554515,4
976.752,-192.525,807.693,3.13732,-0.000549451,-3.13339,1749115554519,4
976.749,-192.528,807.695,3.13732,-0.000554697,-3.1334,1749115554523,4
976.746,-192.533,807.697,3.13732,-0.000558526,-3.13341,1749115554527,4
976.744,-192.535,807.698,3.13732,-0.000562505,-3.13341,1749115554531,4
976.744,-192.533,807.699,3.13732,-0.000566938,-3.13342,1749115554535,4
976.744,-192.531,807.7,3.13732,-0.000571372,-3.13342,1749115554539,4
976.742,-192.535,807.702,3.13732,-0.000577026,-3.13343,1749115554543,4
976.741,-192.54,807.704,3.13732,-0.00058268,-3.13343,1749115554547,4
976.739,-192.545,807.706,3.13732,-0.000589826,-3.13344,1749115554551,4
976.737,-192.551,807.708,3.13732,-0.000597469,-3.13344,1749115554555,4
976.737,-192.554,807.709,3.13732,-0.000603056,-3.13345,1749115554559,4
976.736,-192.556,807.71,3.13732,-0.000608643,-3.13345,1749115554563,4
976.735,-192.561,807.711,3.13732,-0.000614565,-3.13345,1749115554567,4
976.731,-192.57,807.714,3.13732,-0.000620822,-3.13346,1749115554571,4
976.729,-192.577,807.717,3.13732,-0.000626535,-3.13346,1749115554575,4
976.727,-192.585,807.72,3.13732,-0.000631704,-3.13346,1749115554579,4
976.725,-192.59,807.722,3.13732,-0.000636033,-3.13346,1749115554583,4
976.723,-192.594,807.724,3.13732,-0.000640082,-3.13346,1749115554587,4
976.72,-192.599,807.726,3.13733,-0.000645588,-3.13346,1749115554591,4
976.717,-192.604,807.728,3.13733,-0.000652552,-3.13346,1749115554595,4
976.712,-192.611,807.731,3.13733,-0.000658432,-3.13346,1749115554599,4
976.706,-192.622,807.734,3.13733,-0.000663229,-3.13346,1749115554603,4
976.701,-192.632,807.737,3.13733,-0.000667091,-3.13347,1749115554607,4
976.695,-192.644,807.741,3.13733,-0.000668147,-3.13347,1749115554611,4
976.69,-192.656,807.744,3.13733,-0.000670546,-3.13347,1749115554615,4
976.686,-192.667,807.746,3.13733,-0.000676976,-3.13347,1749115554619,4
976.681,-192.678,807.748,3.13733,-0.000683317,-3.13347,1749115554623,4
976.677,-192.687,807.75,3.13733,-0.000689388,-3.13347,1749115554627,4
976.673,-192.696,807.752,3.13734,-0.00069546,-3.13348,1749115554631,4
976.669,-192.706,807.754,3.13734,-0.000699386,-3.13348,1749115554635,4
976.665,-192.717,807.756,3.13735,-0.000703311,-3.13348,1749115554639,4
976.664,-192.721,807.758,3.13735,-0.000707687,-3.13348,1749115554643,4
976.662,-192.725,807.76,3.13735,-0.000712063,-3.13348,1749115554647,4
976.661,-192.725,807.762,3.13736,-0.000718007,-3.13348,1749115554651,4
976.66,-192.722,807.764,3.13736,-0.000724474,-3.13348,1749115554655,4
976.658,-192.722,807.765,3.13736,-0.000730043,-3.13348,1749115554659,4
976.656,-192.721,807.766,3.13737,-0.000735313,-3.13347,1749115554663,4
976.655,-192.72,807.767,3.13737,-0.000738905,-3.13347,1749115554667,4
976.654,-192.72,807.769,3.13737,-0.000740818,-3.13347,1749115554671,4
976.653,-192.717,807.768,3.13738,-0.000741115,-3.13347,1749115554675,4
976.655,-192.713,807.766,3.13738,-0.000739796,-3.13347,1749115554679,4
976.655,-192.709,807.764,3.13738,-0.000740854,-3.13347,1749115554683,4
976.655,-192.705,807.762,3.13739,-0.000742703,-3.13346,1749115554687,4
976.656,-192.701,807.76,3.13739,-0.000744044,-3.13346,1749115554691,4
976.656,-192.697,807.758,3.13739,-0.000743858,-3.13346,1749115554695,4
976.656,-192.696,807.756,3.13739,-0.000744881,-3.13345,1749115554699,4
976.656,-192.698,807.755,3.13739,-0.000747114,-3.13345,1749115554703,4
976.656,-192.698,807.754,3.1374,-0.000749336,-3.13345,1749115554707,4
976.656,-192.693,807.751,3.1374,-0.000751527,-3.13345,1749115554711,4
976.657,-192.688,807.749,3.1374,-0.00075405,-3.13344,1749115554715,4
976.657,-192.683,807.746,3.1374,-0.000757573,-3.13344,1749115554719,4
976.657,-192.679,807.744,3.1374,-0.000760483,-3.13344,1749115554723,4
976.655,-192.68,807.743,3.1374,-0.000761554,-3.13343,1749115554727,4
976.653,-192.68,807.742,3.1374,-0.000762626,-3.13343,1749115554731,4
976.654,-192.675,807.739,3.1374,-0.000764835,-3.13343,1749115554735,4
976.654,-192.67,807.737,3.13741,-0.000767044,-3.13343,1749115554739,4
976.654,-192.665,807.734,3.13741,-0.000772676,-3.13343,1749115554743,4
976.653,-192.66,807.731,3.13741,-0.000778309,-3.13343,1749115554747,4
976.655,-192.649,807.727,3.13742,-0.000782832,-3.13344,1749115554751,4
976.657,-192.639,807.724,3.13742,-0.000787355,-3.13344,1749115554755,4
976.659,-192.631,807.721,3.13742,-0.000789116,-3.13344,1749115554759,4
976.661,-192.622,807.718,3.13742,-0.000790877,-3.13344,1749115554763,4
976.663,-192.612,807.714,3.13742,-0.000793841,-3.13345,1749115554767,4
976.665,-192.601,807.71,3.13743,-0.000798008,-3.13345,1749115554771,4
976.668,-192.59,807.706,3.13743,-0.000802782,-3.13345,1749115554775,4
976.67,-192.58,807.701,3.13743,-0.000808165,-3.13345,1749115554779,4
976.671,-192.57,807.698,3.13744,-0.000815104,-3.13345,1749115554783,4
976.671,-192.561,807.695,3.13744,-0.000822563,-3.13345,1749115554787,4
976.671,-192.551,807.692,3.13744,-0.000828183,-3.13345,1749115554791,4
976.672,-192.541,807.689,3.13745,-0.000831964,-3.13346,1749115554795,4
976.673,-192.531,807.686,3.13745,-0.000835724,-3.13346,1749115554799,4
976.673,-192.52,807.682,3.13745,-0.000839424,-3.13346,1749115554803,4
976.674,-192.509,807.679,3.13745,-0.000843634,-3.13346,1749115554807,4
976.674,-192.499,807.676,3.13745,-0.000849378,-3.13346,1749115554811,4
976.674,-192.489,807.673,3.13745,-0.000855122,-3.13346,1749115554815,4
976.672,-192.48,807.67,3.13745,-0.000854605,-3.13346,1749115554819,4
976.671,-192.471,807.667,3.13745,-0.000854087,-3.13346,1749115554823,4
976.669,-192.461,807.664,3.13746,-0.000854225,-3.13345,1749115554827,4
976.667,-192.452,807.661,3.13746,-0.000854362,-3.13345,1749115554831,4
976.664,-192.441,807.658,3.13746,-0.00085676,-3.13345,1749115554835,4
976.661,-192.43,807.655,3.13747,-0.000859158,-3.13345,1749115554839,4
976.663,-192.419,807.653,3.13747,-0.0008674,-3.13345,1749115554843,4
976.664,-192.408,807.651,3.13747,-0.000875643,-3.13345,1749115554847,4
976.667,-192.395,807.649,3.13748,-0.000882765,-3.13345,1749115554851,4
976.67,-192.381,807.646,3.13748,-0.000889514,-3.13345,1749115554855,4
976.672,-192.371,807.644,3.13748,-0.000893964,-3.13345,1749115554859,4
976.674,-192.36,807.642,3.13749,-0.000898415,-3.13345,1749115554863,4
976.679,-192.34,807.639,3.13749,-0.000901934,-3.13345,1749115554867,4
976.686,-192.31,807.635,3.13749,-0.000904521,-3.13345,1749115554871,4
976.694,-192.278,807.63,3.13749,-0.000908713,-3.13345,1749115554875,4
976.702,-192.243,807.625,3.13749,-0.000914511,-3.13345,1749115554879,4
976.708,-192.213,807.621,3.13749,-0.000918491,-3.13345,1749115554883,4
976.713,-192.185,807.617,3.1375,-0.000921865,-3.13345,1749115554887,4
976.721,-192.152,807.612,3.1375,-0.000924814,-3.13345,1749115554891,4
976.731,-192.114,807.606,3.1375,-0.000927338,-3.13345,1749115554895,4
976.74,-192.078,807.6,3.1375,-0.000929781,-3.13345,1749115554899,4
976.748,-192.044,807.594,3.13749,-0.000932144,-3.13345,1749115554903,4
976.758,-192.007,807.589,3.13749,-0.000934552,-3.13345,1749115554907,4
