x,y,z,A,B,C,T,delta_ms
976.795,-192.667,807.74,3.13732,-0.000549138,-3.13327,1749115554415,4
976.798,-192.651,807.737,3.13732,-0.000551508,-3.13327,1749115554419,4
976.8,-192.636,807.734,3.13732,-0.000553761,-3.13328,1749115554423,4
976.802,-192.623,807.731,3.13732,-0.00055589,-3.13328,1749115554427,4
976.804,-192.61,807.728,3.13732,-0.000557838,-3.13328,1749115554431,4
976.805,-192.597,807.726,3.13732,-0.000559606,-3.13328,1749115554435,4
976.806,-192.586,807.724,3.13732,-0.000561133,-3.13329,1749115554439,4
976.808,-192.575,807.721,3.13732,-0.000562574,-3.13329,1749115554443,4
976.808,-192.564,807.719,3.13732,-0.000563963,-3.13329,1749115554447,4
976.809,-192.555,807.717,3.13732,-0.000565014,-3.13329,1749115554451,4
976.81,-192.545,807.715,3.13733,-0.000565655,-3.1333,1749115554455,4
976.811,-192.536,807.714,3.13733,-0.000565862,-3.1333,1749115554459,4
976.811,-192.528,807.712,3.13733,-0.000565615,-3.1333,1749115554463,4
976.811,-192.521,807.711,3.13733,-0.000565,-3.1333,1749115554467,4
976.81,-192.515,807.709,3.13733,-0.000564053,-3.13331,1749115554471,4
976.809,-192.509,807.708,3.13733,-0.000562797,-3.13331,1749115554475,4
976.808,-192.504,807.707,3.13733,-0.000561264,-3.13331,1749115554479,4
976.806,-192.5,807.705,3.13733,-0.00055952,-3.13332,1749115554483,4
976.804,-192.497,807.704,3.13733,-0.000557605,-3.13332,1749115554487,4
976.802,-192.494,807.703,3.13733,-0.000555588,-3.13332,1749115554491,4
976.8,-192.492,807.701,3.13733,-0.000553479,-3.13333,1749115554495,4
976.798,-192.49,807.7,3.13733,-0.000551467,-3.13333,1749115554499,4
976.795,-192.489,807.698,3.13733,-0.000549631,-3.13333,1749115554503,4
976.793,-192.488,807.697,3.13733,-0.000548032,-3.13334,1749115554507,4
976.79,-192.488,807.696,3.13733,-0.000546704,-3.13334,1749115554511,4
976.788,-192.489,807.695,3.13732,-0.000545646,-3.13335,1749115554515,4
976.785,-192.49,807.695,3.13732,-0.000544963,-3.13335,1749115554519,4
976.782,-192.491,807.694,3.13732,-0.00054448,-3.13335,1749115554523,4
976.778,-192.494,807.694,3.13732,-0.000544126,-3.13336,1749115554527,4
976.775,-192.496,807.694,3.13732,-0.000544204,-3.13336,1749115554531,4
