x,y,z,A,B,C
373.56,-380.591,-1611.42,2.98683,-1.44211,2.9773
373.55,-380.592,-1611.44,2.98685,-1.44222,2.9773
373.482,-380.552,-1611.09,2.98666,-1.44209,2.97714
373.473,-380.543,-1611.13,2.98705,-1.44217,2.97745
373.558,-380.639,-1611.29,2.98573,-1.44202,2.9762
373.572,-380.643,-1611.3,2.98696,-1.44215,2.9775
373.633,-380.653,-1611.38,2.98639,-1.44217,2.9769
373.629,-380.651,-1611.39,2.98643,-1.44211,2.97691
373.646,-380.657,-1611.41,2.98654,-1.44223,2.97707
373.592,-380.685,-1611.46,2.98689,-1.44226,2.97747
373.574,-380.603,-1611.54,2.98861,-1.44202,2.97912
373.636,-380.628,-1611.53,2.98747,-1.44224,2.97793
373.614,-380.711,-1611.72,2.98874,-1.44207,2.97924
373.66,-380.735,-1611.72,2.98693,-1.44208,2.97749
373.634,-380.71,-1611.74,2.98775,-1.44213,2.97825
373.677,-380.733,-1611.75,2.98753,-1.44217,2.97808
373.663,-380.732,-1611.76,2.98761,-1.44223,2.97817
373.587,-380.668,-1611.59,2.98632,-1.44215,2.97684
373.601,-380.672,-1611.61,2.98686,-1.44222,2.97739
373.656,-380.733,-1611.64,2.98816,-1.44204,2.9787
373.711,-380.774,-1611.64,2.98747,-1.44216,2.978
373.697,-380.741,-1611.66,2.98748,-1.44218,2.97802
373.717,-380.739,-1611.67,2.98697,-1.44216,2.97751
373.731,-380.739,-1611.69,2.98805,-1.44225,2.97857
373.622,-380.728,-1611.71,2.98783,-1.44216,2.97841
373.657,-380.739,-1611.71,2.98745,-1.44223,2.97798
373.623,-380.759,-1611.73,2.98721,-1.44212,2.97778
373.668,-380.783,-1611.73,2.98597,-1.44209,2.97653
373.651,-380.739,-1611.75,2.98607,-1.4422,2.97659
373.608,-380.714,-1611.78,2.98813,-1.44213,2.97868
373.651,-380.739,-1611.79,2.9874,-1.4422,2.9779
373.592,-380.753,-1611.87,2.98715,-1.44211,2.97774
373.653,-380.792,-1611.87,2.98715,-1.44225,2.97766
373.609,-380.838,-1611.93,2.98796,-1.44212,2.97844
373.684,-380.883,-1612.1,2.98748,-1.44221,2.97807
373.627,-380.817,-1612,2.98752,-1.44211,2.9781
373.681,-380.844,-1612,2.98696,-1.44215,2.97745
373.636,-380.863,-1612.01,2.98581,-1.44216,2.97638
373.631,-380.877,-1612.03,2.98653,-1.44208,2.97706
373.66,-380.92,-1612.04,2.98683,-1.44219,2.9774
373.746,-380.938,-1612.3,2.98745,-1.44205,2.97803
373.8,-380.984,-1612.32,2.98708,-1.44218,2.97769
373.761,-381.017,-1612.35,2.9858,-1.44214,2.97642
373.925,-381.061,-1612.31,2.98716,-1.44215,2.97769
373.933,-381.1,-1612.33,2.98711,-1.4422,2.97757
374.001,-381.158,-1612.32,2.98645,-1.44212,2.97696
374.043,-381.2,-1612.34,2.98739,-1.44217,2.97788
374.021,-381.22,-1612.35,2.98744,-1.44204,2.97801
374.113,-381.293,-1612.33,2.98695,-1.44219,2.97751
374.1,-381.349,-1612.34,2.98695,-1.44211,2.97751
374.083,-381.137,-1612.48,2.98578,-1.4421,2.97638
374.101,-381.175,-1612.5,2.98685,-1.44221,2.97743
374.11,-381.207,-1612.52,2.98731,-1.44203,2.97793
374.2,-381.277,-1612.52,2.98614,-1.44219,2.97672
374.194,-381.325,-1612.55,2.98546,-1.44216,2.97601
374.262,-381.309,-1612.89,2.98639,-1.44215,2.977
374.25,-381.342,-1612.92,2.98513,-1.44203,2.97578
374.292,-381.366,-1612.94,2.98646,-1.442,2.97708
374.332,-381.415,-1612.95,2.98608,-1.44209,2.97668
374.373,-381.463,-1612.97,2.98556,-1.44207,2.97615
374.449,-381.542,-1612.99,2.98661,-1.44209,2.97725
374.411,-381.584,-1613.02,2.98501,-1.44211,2.97555
373.952,-381.253,-1612.74,2.98351,-1.44204,2.97418
373.852,-381.138,-1612.71,2.98401,-1.44199,2.97464
373.855,-381.12,-1612.89,2.98382,-1.44195,2.97451
373.83,-381.005,-1612.64,2.9856,-1.44189,2.97626
373.873,-381.03,-1612.65,2.98508,-1.44199,2.97572
373.861,-380.925,-1612.43,2.98683,-1.44182,2.97745
373.916,-380.95,-1612.43,2.98571,-1.442,2.97635
373.881,-380.96,-1612.44,2.98482,-1.44194,2.97539
373.937,-380.976,-1612.44,2.98534,-1.44198,2.97589
373.922,-380.984,-1612.46,2.9865,-1.44193,2.97711
373.977,-381.025,-1612.46,2.98564,-1.44192,2.97625
374.008,-381.057,-1612.46,2.9858,-1.44195,2.9764
373.996,-381.069,-1612.47,2.98479,-1.44191,2.97532
374.053,-381.092,-1612.47,2.98608,-1.44203,2.97666
374.04,-381.089,-1612.49,2.98642,-1.44191,2.97706
374.059,-381.11,-1612.49,2.98617,-1.44183,2.97681
374.071,-381.14,-1612.49,2.98651,-1.44192,2.97714
